,0,1,2,3,4,5,6,7,8
0,Sr No,Description,self,spouse,huf,dependent1,dependent2,dependent3,
1,i,Loans from Banks / FIs,"House Loan BOI Bank Betma  9,50,000 9 Lacs+ Car Loan from Toyta Finance Ltd.  5,68,151 5 Lacs+ Car Loan From A U Smile Finance Ltd.  4,70,521 4 Lacs+",Nil,Nil,Nil,Nil,Nil,"Rs 19,88,672 19 Lacs+"
2,i,Loans due to Individual / Entity,"Ashutosh Verma to given Alka  36,00,000 36 Lacs+",Nil,Nil,Nil,Nil,Nil,"Rs 36,00,000 36 Lacs+"
3,i,Any other Liability,"1,75,000 1 Lacs+",Nil,Nil,Nil,Nil,Nil,"Rs 1,75,000 1 Lacs+"
4,i,Grand Total of Liabilities (as per affidavit),"57,63,672 57 Lacs+",Nil,Nil,Nil,Nil,Nil,"Rs 57,63,672 57 Lacs+"
5,ii,Dues to departments dealing with government accommodation,Nil,Nil,Nil,Nil,Nil,Nil,Nil
6,ii,Dues to departments dealing with supply of water,Nil,Nil,Nil,Nil,Nil,Nil,Nil
7,ii,Dues to departments dealing with supply of electricity,Nil,Nil,Nil,Nil,Nil,Nil,Nil
8,ii,Dues to departments dealing with telephones,Nil,Nil,Nil,Nil,Nil,Nil,Nil
9,ii,Dues to departments dealing with supply of transport,Nil,Nil,Nil,Nil,Nil,Nil,Nil
10,ii,Income Tax Dues,Nil,Nil,Nil,Nil,Nil,Nil,Nil
11,ii,Wealth Tax Dues,Nil,Nil,Nil,Nil,Nil,Nil,Nil
12,ii,Service Tax Dues,Nil,Nil,Nil,Nil,Nil,Nil,Nil
13,ii,Property Tax Dues,Nil,Nil,Nil,Nil,Nil,Nil,Nil
14,ii,Sales Tax Dues,Nil,Nil,Nil,Nil,Nil,Nil,Nil
15,ii,GST Dues,Nil,Nil,Nil,Nil,Nil,Nil,Nil
16,ii,Any Other Dues,Nil,Nil,Nil,Nil,Nil,Nil,Nil
17,iii,Grand Total of all Govt Dues (as per affidavit),Nil,Nil,Nil,Nil,Nil,Nil,Nil
18,iv,"Whether any other liabilities are in dispute, if so, mention the amount involved and the authority before which it is pending",Nil,Nil,Nil,Nil,Nil,Nil,Nil
19,iv,Totals (Calculated as Sum of Values),"Rs 57,63,672 57 Lacs+",Nil,Nil,Nil,Nil,Nil,"Rs 57,63,672 57 Lacs+"
