,0,1,2,3,4,5,6,7,8
0,Sr No,Description,self,spouse,huf,dependent1,dependent2,dependent3,
1,i,Cash,"2,00,000 2 Lacs+","1,00,000 1 Lacs+",Nil,Nil,Nil,Nil,"Rs 3,00,000 3 Lacs+"
2,ii,"Deposits in Banks, Financial Institutions and Non-Banking Financial Companies","Bank of India Branch, Pansemal  5,00,000 5 Lacs+ Bank of India, Branch Pansemal, No 99391011000xxxxx  1,42,740 1 Lacs+ Narmda Jhabua Gramin Bank (Madhya Pradesh Gramin Bank), Branch Pansemal, No 02371010000xxxxx  8,547 8 Thou+ District Cooperative Central Bank Limited, Branch Pansemal, No 19300012xxxxx  3,654 3 Thou+ State Bank of India, Branch Pansemal, No 5302559xxxxx  16,576 16 Thou+","Bank of India, Branch Pansemal, No 99391011000xxxxx  8,358 8 Thou+ Bank of India, Branch Pansemal, No 99391011001xxxxx  5,000 5 Thou+",Nil,"Bank of India, Branch Pansemal, No 993910110010xxxxx  2,652 2 Thou+",Nil,Nil,"Rs 6,87,527 6 Lacs+"
3,iii,"Bonds, Debentures and Shares in companies",Nil,Nil,Nil,Nil,Nil,Nil,Nil
4,iv,"(a)  NSS, Postal Savings etc",Nil,Nil,Nil,Nil,Nil,Nil,Nil
5,iv,(b) LIC or other insurance Policies,Nil,Nil,Nil,Nil,Nil,Nil,Nil
6,v,Personal loans/advance given,Nil,Nil,Nil,Nil,Nil,Nil,Nil
7,vi,"Motor Vehicles (details of make, etc.)","Fation Pro (Motor Cycle), MP46MC8477  40,000 40 Thou+ Mahindra Bulero, MP46ZA7774  1,10,000 1 Lacs+",Nil,Nil,Nil,Nil,Nil,"Rs 1,50,000 1 Lacs+"
8,vii,Jewellery (give details weight value),"Ring- 50 Gram  2,50,000 2 Lacs+","Gold- 50 Gram  2,50,000 2 Lacs+ Silver- 3 KG  2,00,000 2 Lacs+",Nil,Nil,Nil,Nil,"Rs 7,00,000 7 Lacs+"
9,viii,"Other assets, such as values of claims / interests",Nil,Nil,Nil,Nil,Nil,Nil,Nil
10,Gross Total Value (as per Affidavit),Gross Total Value (as per Affidavit),"22,61,517 22 Lacs+","5,56,358 5 Lacs+",Nil,"2,652 2 Thou+",Nil,Nil,"Rs 28,20,527 28 Lacs+"
11,Totals (Calculated as Sum of Values),Totals (Calculated as Sum of Values),"Rs 12,71,517 12 Lacs+","Rs 5,63,358 5 Lacs+",Nil,"Rs 2,652 2 Thou+",Nil,Nil,"Rs 18,37,527 18 Lacs+"
