,0,1,2,3,4,5,6,7,8
0,Sr No,Description,self,spouse,huf,dependent1,dependent2,dependent3,
1,i,Cash,"1,10,000 1 Lacs+","1,15,000 1 Lacs+",Nil,Nil,Nil,Nil,"Rs 2,25,000 2 Lacs+"
2,ii,"Deposits in Banks, Financial Institutions and Non-Banking Financial Companies","SBI,Vidisha SB dt.24.10.23  54,63,757 54 Lacs+ SBI, Vallabh bhavan,Bhopal SB dt.24.10.23  33,35,674 33 Lacs+ Dist.Coop.Bank Vidisha SB DT.16.9.23  4,79,673 4 Lacs+","SBI Vidisha SB dt.26.1023  15,84,525 15 Lacs+ PNB , Jumerati Bhopal SB dt.19.10.23  4,48,016 4 Lacs+ ICICI Bnak zone-1 Maharana Pratap Nagar, Bhopal Term Deposit  50,00,000 50 Lacs+ ICICI Bnak zone-1 Maharana Pratap Nagar, Bhopal SB a/c dt.26.10.23  1,55,003 1 Lacs+",Nil,Nil,Nil,Nil,"Rs 1,64,66,648 1 Crore+"
3,iii,"Bonds, Debentures and Shares in companies",Nil,Nil,Nil,Nil,Nil,Nil,Nil
4,iv,"(a)  NSS, Postal Savings etc","price value  30,000 30 Thou+",Nil,Nil,Nil,Nil,Nil,"Rs 30,000 30 Thou+"
5,iv,(b) LIC or other insurance Policies,Nil,"Insurance annual premium  18,000 18 Thou+",Nil,Nil,Nil,Nil,"Rs 18,000 18 Thou+"
6,v,Personal loans/advance given,Nil,Nil,Nil,Nil,Nil,Nil,Nil
7,vi,"Motor Vehicles (details of make, etc.)",Nil,"Ambassodor model 2000 MP04CC9604  1,53,000 1 Lacs+",Nil,Nil,Nil,Nil,"Rs 1,53,000 1 Lacs+"
8,vii,Jewellery (give details weight value),"Gold jewelry 96gms  6,00,000 6 Lacs+","GOld Jewelry 535gms  34,00,000 34 Lacs+",Nil,Nil,Nil,Nil,"Rs 40,00,000 40 Lacs+"
9,viii,"Other assets, such as values of claims / interests","Revolver  5,500 5 Thou+ Households approx  3,50,000 3 Lacs+ Excise refund  7,45,678 7 Lacs+","Advance Sarvdharm plot for Bhopal  41,100 41 Thou+",Nil,Nil,Nil,Nil,"Rs 11,42,278 11 Lacs+"
10,Gross Total Value (as per Affidavit),Gross Total Value (as per Affidavit),"1,11,20,282 1 Crore+","1,09,14,644 1 Crore+",Nil,Nil,Nil,Nil,"Rs 2,20,34,926 2 Crore+"
11,Totals (Calculated as Sum of Values),Totals (Calculated as Sum of Values),"Rs 1,11,20,282 1 Crore+","Rs 1,09,14,644 1 Crore+",Nil,Nil,Nil,Nil,"Rs 2,20,34,926 2 Crore+"
