,0,1,2,3,4,5,6,7,8
0,Sr No,Description,self,spouse,huf,dependent1,dependent2,dependent3,
1,i,Loans from Banks / FIs,"SBI Home Loan 59,21,635 59 Lacs+ M. Finance  4,84,250 4 Lacs+ SBI Car Loan  11,82,793.79 11 Lacs+ SBI Jan Korban  24,10,595.60 24 Lacs+ M. Finance Car Loan 91,799 91 Thou+ Bank of Baroda Flat Loan 3,14,563 3 Lacs+ Bank of Baroda Flat Loan 7,10,878 7 Lacs+","M. Finance 15,24,550 15 Lacs+ M.Finance C.V Loan  8,82,298 8 Lacs+ M.Finance JCB Loan  9,28,370 9 Lacs+ M.Finance C V Loan  19,08,180 19 Lacs+ M.Finance C V Loan  11,60,216 11 Lacs+",Nil,"SBI Edu Loan  19,39,565.54 19 Lacs+",Nil,Nil,"Rs 1,94,59,693.93 1 Crore+"
2,i,Loans due to Individual / Entity,Nil,Nil,Nil,Nil,Nil,Nil,Nil
3,i,Any other Liability,Nil,Nil,Nil,Nil,Nil,Nil,Nil
4,i,Grand Total of Liabilities (as per affidavit),"1,11,16,514.39 1 Crore+","64,03,614 64 Lacs+",Nil,"19,39,565.54 19 Lacs+",Nil,Nil,"Rs 1,94,59,693.93 1 Crore+"
5,ii,Dues to departments dealing with government accommodation,Nil,Nil,Nil,Nil,Nil,Nil,Nil
6,ii,Dues to departments dealing with supply of water,Nil,Nil,Nil,Nil,Nil,Nil,Nil
7,ii,Dues to departments dealing with supply of electricity,Nil,Nil,Nil,Nil,Nil,Nil,Nil
8,ii,Dues to departments dealing with telephones,Nil,Nil,Nil,Nil,Nil,Nil,Nil
9,ii,Dues to departments dealing with supply of transport,Nil,Nil,Nil,Nil,Nil,Nil,Nil
10,ii,Income Tax Dues,Nil,Nil,Nil,Nil,Nil,Nil,Nil
11,ii,Wealth Tax Dues,Nil,Nil,Nil,Nil,Nil,Nil,Nil
12,ii,Service Tax Dues,Nil,Nil,Nil,Nil,Nil,Nil,Nil
13,ii,Property Tax Dues,Nil,Nil,Nil,Nil,Nil,Nil,Nil
14,ii,Sales Tax Dues,Nil,Nil,Nil,Nil,Nil,Nil,Nil
15,ii,GST Dues,Nil,Nil,Nil,Nil,Nil,Nil,Nil
16,ii,Any Other Dues,Nil,Nil,Nil,Nil,Nil,Nil,Nil
17,iii,Grand Total of all Govt Dues (as per affidavit),Nil,Nil,Nil,Nil,Nil,Nil,Nil
18,iv,"Whether any other liabilities are in dispute, if so, mention the amount involved and the authority before which it is pending",Nil,Nil,Nil,Nil,Nil,Nil,Nil
19,iv,Totals (Calculated as Sum of Values),"Rs 1,11,16,514.39 1 Crore+","Rs 64,03,614 64 Lacs+",Nil,"Rs 19,39,565.54 19 Lacs+",Nil,Nil,"Rs 1,94,59,693.93 1 Crore+"
