,0,1,2,3,4,5,6,7,8
0,Sr No,Description,self,spouse,huf,dependent1,dependent2,dependent3,
1,i,Cash,"50,000 50 Thou+","50,000 50 Thou+",Nil,Nil,Nil,Nil,"Rs 1,00,000 1 Lacs+"
2,ii,"Deposits in Banks, Financial Institutions and Non-Banking Financial Companies","SBI Bank  8,02,271 8 Lacs+ UBI Bank  12,94,742 12 Lacs+ DCB Bank  4,44,632 4 Lacs+ UCB  90,918 90 Thou+","SBI Bank  3,20,65,628 3 Crore+",Nil,Nil,Nil,Nil,"Rs 3,46,98,191 3 Crore+"
3,iii,"Bonds, Debentures and Shares in companies",Nil,Nil,Nil,Nil,Nil,Nil,Nil
4,iv,"(a)  NSS, Postal Savings etc","RD  10,000 10 Thou+",Nil,Nil,Nil,Nil,Nil,"Rs 10,000 10 Thou+"
5,iv,(b) LIC or other insurance Policies,"LIC  15,00,000 15 Lacs+ LIC  15,00,000 15 Lacs+",Nil,Nil,Nil,Nil,Nil,"Rs 30,00,000 30 Lacs+"
6,v,Personal loans/advance given,Nil,Nil,Nil,Nil,Nil,Nil,Nil
7,vi,"Motor Vehicles (details of make, etc.)","Reg.No-UK-07QL-2127 Year-2021  10,000 10 Thou+",Nil,Nil,Nil,Nil,Nil,"Rs 10,000 10 Thou+"
8,vii,Jewellery (give details weight value),"Gold 20 Gram  1,00,000 1 Lacs+",Nil,Nil,Nil,Nil,Nil,"Rs 1,00,000 1 Lacs+"
9,viii,"Other assets, such as values of claims / interests",Nil,Nil,Nil,Nil,Nil,Nil,Nil
10,Gross Total Value (as per Affidavit),Gross Total Value (as per Affidavit),"58,92,564 58 Lacs+","3,70,656 3 Lacs+",Nil,Nil,Nil,Nil,"Rs 62,63,220 62 Lacs+"
11,Totals (Calculated as Sum of Values),Totals (Calculated as Sum of Values),"Rs 58,02,563 58 Lacs+","Rs 3,21,15,628 3 Crore+",Nil,Nil,Nil,Nil,"Rs 3,79,18,191 3 Crore+"
