,0,1,2,3,4,5,6,7,8
0,Sr No,Description,self,spouse,huf,dependent1,dependent2,dependent3,
1,i,Cash,"3,00,000 3 Lacs+","2,00,000 2 Lacs+",Nil,Nil,Nil,Nil,"Rs 5,00,000 5 Lacs+"
2,ii,"Deposits in Banks, Financial Institutions and Non-Banking Financial Companies","Axis Bank Boudh No 92302004xxxxx  15,000 15 Thou+ SBI Dahya No 1175163xxxxx  11,024 11 Thou+",Nil,Nil,Nil,Nil,Nil,"Rs 26,024 26 Thou+"
3,iii,"Bonds, Debentures and Shares in companies",Nil,Nil,Nil,Nil,Nil,Nil,Nil
4,iv,"(a)  NSS, Postal Savings etc",Nil,Nil,Nil,Nil,Nil,Nil,Nil
5,iv,(b) LIC or other insurance Policies,Nil,Nil,Nil,Nil,Nil,Nil,Nil
6,v,Personal loans/advance given,Nil,Nil,Nil,Nil,Nil,Nil,Nil
7,vi,"Motor Vehicles (details of make, etc.)",Nil,Nil,Nil,Nil,Nil,Nil,Nil
8,vii,Jewellery (give details weight value),"Gold 200gm  13,00,000 13 Lacs+","Gold 250gm  16,25,000 16 Lacs+",Nil,Nil,Nil,Nil,"Rs 29,25,000 29 Lacs+"
9,viii,"Other assets, such as values of claims / interests",Nil,Nil,Nil,Nil,Nil,Nil,Nil
10,Gross Total Value (as per Affidavit),Gross Total Value (as per Affidavit),"16,26,024 16 Lacs+","18,25,000 18 Lacs+",Nil,Nil,Nil,Nil,"Rs 34,51,024 34 Lacs+"
11,Totals (Calculated as Sum of Values),Totals (Calculated as Sum of Values),"Rs 16,26,024 16 Lacs+","Rs 18,25,000 18 Lacs+",Nil,Nil,Nil,Nil,"Rs 34,51,024 34 Lacs+"
