,0,1,2,3,4,5,6,7,8
0,Sr No,Description,self,spouse,huf,dependent1,dependent2,dependent3,
1,i,Cash,"4,45,000 4 Lacs+","3,98,500 3 Lacs+",Nil,Nil,Nil,Nil,"Rs 8,43,500 8 Lacs+"
2,ii,"Deposits in Banks, Financial Institutions and Non-Banking Financial Companies","Bank of Baroda MSME Branch No 766801000xxxxx  5,50,000 5 Lacs+ BOB MSME Branch, No 7668020000xxxxx  9,51,000 9 Lacs+","Bank of Baroda MSME Branch No 7668010000xxxxx  4,50,000 4 Lacs+",Nil,Nil,Nil,Nil,"Rs 19,51,000 19 Lacs+"
3,iii,"Bonds, Debentures and Shares in companies",Nil,Nil,Nil,Nil,Nil,Nil,Nil
4,iv,"(a)  NSS, Postal Savings etc",Nil,Nil,Nil,Nil,Nil,Nil,Nil
5,iv,(b) LIC or other insurance Policies,Nil,Nil,Nil,Nil,Nil,Nil,Nil
6,v,Personal loans/advance given,Nil,Nil,Nil,Nil,Nil,Nil,Nil
7,vi,"Motor Vehicles (details of make, etc.)","Yamaha (Scooty) Regn. MZ01Y2535  1,60,000 1 Lacs+ Isuzu (SUV) Regn. MZ-01T5434  23,00,000 23 Lacs+ Tata 207, MZ01P1601  7,40,000 7 Lacs+ TATA Tipper Regn MZ-01W-6144  36,00,000 36 Lacs+",Nil,Nil,Nil,Nil,Nil,"Rs 68,00,000 68 Lacs+"
8,vii,Jewellery (give details weight value),"16 g of 25 carat  75,000 75 Thou+","40g of 60 carat  2,30,000 2 Lacs+",Nil,Nil,Nil,Nil,"Rs 3,05,000 3 Lacs+"
9,viii,"Other assets, such as values of claims / interests","2,50,000 2 Lacs+",Nil,Nil,Nil,Nil,Nil,"Rs 2,50,000 2 Lacs+"
10,Gross Total Value (as per Affidavit),Gross Total Value (as per Affidavit),"90,71,000 90 Lacs+","10,78,500 10 Lacs+",Nil,Nil,Nil,Nil,"Rs 1,01,49,500 1 Crore+"
11,Totals (Calculated as Sum of Values),Totals (Calculated as Sum of Values),"Rs 90,71,000 90 Lacs+","Rs 10,78,500 10 Lacs+",Nil,Nil,Nil,Nil,"Rs 1,01,49,500 1 Crore+"
