,0,1,2,3,4,5,6,7,8
0,Sr No,Description,self,spouse,huf,dependent1,dependent2,dependent3,
1,i,Cash,"50,000 50 Thou+","20,000 20 Thou+ 15,000 15 Thou+",Nil,"5,000 5 Thou+","4,000 4 Thou+",Nil,"Rs 94,000 94 Thou+"
2,ii,"Deposits in Banks, Financial Institutions and Non-Banking Financial Companies","CBI 19,018 19 Thou+ CBI, Dahod  7,991 7 Thou+ BOB  5,660 5 Thou+","SBI  589 5 Hund+ CBI Dahod  2,90,608 2 Lacs+",Nil,"SBI  458 4 Hund+ CBI  19,582 19 Thou+","SBI Dahod  128 1 Hund+ CBI Dahod  1,893 1 Thou+","CBI Dahod 1,899 1 Thou+","Rs 3,47,826 3 Lacs+"
3,iii,"Bonds, Debentures and Shares in companies",Nil,Nil,Nil,Nil,Nil,Nil,Nil
4,iv,"(a)  NSS, Postal Savings etc",Nil,Nil,Nil,Nil,Nil,Nil,Nil
5,iv,(b) LIC or other insurance Policies,Nil,Nil,Nil,Nil,Nil,Nil,Nil
6,v,Personal loans/advance given,Nil,Nil,Nil,Nil,Nil,Nil,Nil
7,vi,"Motor Vehicles (details of make, etc.)","Mahindra SUV year 2016, GJ20N4133  5,00,000 5 Lacs+ Hero honda cd delux year 2007 GJ20F9282  1,000 1 Thou+ Hornet Motor cycle GJ20AK1415  40,000 40 Thou+",Nil,Nil,Nil,Nil,Nil,"Rs 5,41,000 5 Lacs+"
8,vii,Jewellery (give details weight value),"10 Tola gold 3,00,000 3 Lacs+ 1 kg silver  60,000 60 Thou+","15 tola gold  3,50,000 3 Lacs+ 5 kg silver 80,000 80 Thou+ 5 kgsilver  80,000 80 Thou+",Nil,Nil,Nil,Nil,"Rs 8,70,000 8 Lacs+"
9,viii,"Other assets, such as values of claims / interests",Nil,Nil,Nil,Nil,Nil,Nil,Nil
10,Gross Total Value (as per Affidavit),Gross Total Value (as per Affidavit),"9,83,669 9 Lacs+","8,36,197 8 Lacs+",Nil,"25,040 25 Thou+","6,021 6 Thou+","1,899 1 Thou+","Rs 18,52,826 18 Lacs+"
11,Totals (Calculated as Sum of Values),Totals (Calculated as Sum of Values),"Rs 9,83,669 9 Lacs+","Rs 8,36,197 8 Lacs+",Nil,"Rs 25,040 25 Thou+","Rs 6,021 6 Thou+","Rs 1,899 1 Thou+","Rs 18,52,826 18 Lacs+"
