,0,1,2,3,4,5,6,7,8
0,Sr No,Description,self,spouse,huf,dependent1,dependent2,dependent3,
1,i,Cash,"2,00,000 2 Lacs+","1,50,000 1 Lacs+",Nil,Nil,Nil,Nil,"Rs 3,50,000 3 Lacs+"
2,ii,"Deposits in Banks, Financial Institutions and Non-Banking Financial Companies","SBI Bank 1,199 1 Thou+ SBI Bank  5,438 5 Thou+","SBI Bank FD 60,797 60 Thou+ FD 5,689 5 Thou+ FD  1,11,873 1 Lacs+",Nil,"SBI Bank  50,000 50 Thou+","SBI Bank  20,000 20 Thou+ Union Bank  50,000 50 Thou+",Nil,"Rs 3,04,996 3 Lacs+"
3,iii,"Bonds, Debentures and Shares in companies",Nil,Nil,Nil,"50,000 50 Thou+","50,000 50 Thou+",Nil,"Rs 1,00,000 1 Lacs+"
4,iv,"(a)  NSS, Postal Savings etc",Nil,Nil,Nil,Nil,Nil,Nil,Nil
5,iv,(b) LIC or other insurance Policies,Nil,Nil,Nil,Nil,Nil,Nil,Nil
6,v,Personal loans/advance given,Nil,Nil,Nil,Nil,Nil,Nil,Nil
7,vi,"Motor Vehicles (details of make, etc.)","Mahindra Scorpio Reg.No-UK-119277 Year-2016  11,66,065 11 Lacs+",Nil,Nil,Nil,"Reg.No-UK-11449 Year-2007  10,000 10 Thou+",Nil,"Rs 11,76,065 11 Lacs+"
8,vii,Jewellery (give details weight value),"Gold 60 Gram  2,70,000 2 Lacs+","Gold 225 Gram  10,00,000 10 Lacs+",Nil,Nil,Nil,Nil,"Rs 12,70,000 12 Lacs+"
9,viii,"Other assets, such as values of claims / interests",Nil,Nil,Nil,Nil,Nil,Nil,Nil
10,Gross Total Value (as per Affidavit),Gross Total Value (as per Affidavit),"14,41,503 14 Lacs+","14,48,359 14 Lacs+",Nil,Nil,"10,000 10 Thou+",Nil,"Rs 28,99,862 28 Lacs+"
11,Totals (Calculated as Sum of Values),Totals (Calculated as Sum of Values),"Rs 16,42,702 16 Lacs+","Rs 13,28,359 13 Lacs+",Nil,"Rs 1,00,000 1 Lacs+","Rs 1,30,000 1 Lacs+",Nil,"Rs 32,01,061 32 Lacs+"
