,0,1,2,3,4,5,6,7,8
0,Sr No,Description,self,spouse,huf,dependent1,dependent2,dependent3,
1,i,Cash,"1,88,615 1 Lacs+","21,617 21 Thou+",Nil,Nil,Nil,Nil,"Rs 2,10,232 2 Lacs+"
2,ii,"Deposits in Banks, Financial Institutions and Non-Banking Financial Companies","SBI 4,46,246 4 Lacs+ Axis Bank  43,957 43 Thou+","Axis Bank 2,09,267 2 Lacs+",Nil,Nil,Nil,Nil,"Rs 6,99,470 6 Lacs+"
3,iii,"Bonds, Debentures and Shares in companies","Ado Remedies 1,20,000 1 Lacs+ Atto Care P Limited  50,000 50 Thou+ Atto Health Care  4,00,000 4 Lacs+ Heaste pvt.  80,000 80 Thou+","Atto Care Pvt. Limited  50,000 50 Thou+ Heaste Pharma Pvt.Lid.  20,000 20 Thou+ Eatege Agro Pvt.Ltd (Share)  42,00,000 42 Lacs+",Nil,Nil,Nil,Nil,"Rs 49,20,000 49 Lacs+"
4,iv,"(a)  NSS, Postal Savings etc",Nil,Nil,Nil,Nil,Nil,Nil,Nil
5,iv,(b) LIC or other insurance Policies,"LIC Insurance  14,590 14 Thou+","LIC Insurance  74,102 74 Thou+ SBI PPF  4,40,383 4 Lacs+",Nil,Nil,Nil,Nil,"Rs 5,29,075 5 Lacs+"
6,v,Personal loans/advance given,"13,32,766 13 Lacs+","2,50,000 2 Lacs+",Nil,Nil,Nil,Nil,"Rs 15,82,766 15 Lacs+"
7,vi,"Motor Vehicles (details of make, etc.)","Reg. No. BR01CV7002 Year 2016  13,33,000 13 Lacs+",Nil,Nil,Nil,Nil,Nil,"Rs 13,33,000 13 Lacs+"
8,vii,Jewellery (give details weight value),"200 Gram Gold 7,62,272 7 Lacs+","350 Gram Old Gold  9,13,510 9 Lacs+ 80 Gram Gold 2,37,621 2 Lacs+ Silver 65 Gram  24,600 24 Thou+",Nil,Nil,Nil,Nil,"Rs 19,38,003 19 Lacs+"
9,viii,"Other assets, such as values of claims / interests",Nil,Nil,Nil,Nil,Nil,Nil,Nil
10,Gross Total Value (as per Affidavit),Gross Total Value (as per Affidavit),"47,71,446 47 Lacs+","64,41,100 64 Lacs+",Nil,Nil,Nil,Nil,"Rs 1,12,12,546 1 Crore+"
11,Totals (Calculated as Sum of Values),Totals (Calculated as Sum of Values),"Rs 47,71,446 47 Lacs+","Rs 64,41,100 64 Lacs+",Nil,Nil,Nil,Nil,"Rs 1,12,12,546 1 Crore+"
