,0,1,2,3,4,5,6,7,8
0,Sr No,Description,self,spouse,huf,dependent1,dependent2,dependent3,
1,i,Loans from Banks / FIs,"House Loan Central Bank , 1366, 1386  21,17,578 21 Lacs+","House Loan Central Bank 15,33,417 15 Lacs+",Nil,Nil,Nil,Nil,"Rs 36,50,995 36 Lacs+"
2,i,Loans due to Individual / Entity,"Unsecured Loans, Vasundhara Kumari 1,50,000 1 Lacs+","Unsecured Loans R.S.Trade Agency 2,00,000 2 Lacs+ Brajesh Kumar Mishra  5,00,000 5 Lacs+",Nil,Nil,Nil,Nil,"Rs 8,50,000 8 Lacs+"
3,i,Any other Liability,Nil,"27,70,000 27 Lacs+",Nil,Nil,Nil,Nil,"Rs 27,70,000 27 Lacs+"
4,i,Grand Total of Liabilities (as per affidavit),"22,67,578 22 Lacs+","50,03,417 50 Lacs+",Nil,Nil,Nil,Nil,"Rs 72,70,995 72 Lacs+"
5,ii,Dues to departments dealing with government accommodation,Nil,Nil,Nil,Nil,Nil,Nil,Nil
6,ii,Dues to departments dealing with supply of water,Nil,Nil,Nil,Nil,Nil,Nil,Nil
7,ii,Dues to departments dealing with supply of electricity,Nil,Nil,Nil,Nil,Nil,Nil,Nil
8,ii,Dues to departments dealing with telephones,Nil,Nil,Nil,Nil,Nil,Nil,Nil
9,ii,Dues to departments dealing with supply of transport,Nil,Nil,Nil,Nil,Nil,Nil,Nil
10,ii,Income Tax Dues,Nil,Nil,Nil,Nil,Nil,Nil,Nil
11,ii,Wealth Tax Dues,Nil,Nil,Nil,Nil,Nil,Nil,Nil
12,ii,Service Tax Dues,Nil,Nil,Nil,Nil,Nil,Nil,Nil
13,ii,Property Tax Dues,Nil,Nil,Nil,Nil,Nil,Nil,Nil
14,ii,Sales Tax Dues,Nil,Nil,Nil,Nil,Nil,Nil,Nil
15,ii,GST Dues,Nil,Nil,Nil,Nil,Nil,Nil,Nil
16,ii,Any Other Dues,Nil,Nil,Nil,Nil,Nil,Nil,Nil
17,iii,Grand Total of all Govt Dues (as per affidavit),Nil,Nil,Nil,Nil,Nil,Nil,Nil
18,iv,"Whether any other liabilities are in dispute, if so, mention the amount involved and the authority before which it is pending",Nil,Nil,Nil,Nil,Nil,Nil,Nil
19,iv,Totals (Calculated as Sum of Values),"Rs 22,67,578 22 Lacs+","Rs 50,03,417 50 Lacs+",Nil,Nil,Nil,Nil,"Rs 72,70,995 72 Lacs+"
