,0,1,2,3,4,5,6,7,8
0,Sr No,Description,self,spouse,huf,dependent1,dependent2,dependent3,
1,i,Loans from Banks / FIs,"J&K Bank, BR Botashah Mohalla, Housing Loan Share 1/2 of 10000000/-  50,00,000 50 Lacs+ Housing Loan, J&K Bank, Branch Haba Kadal, Personal Loan  30,00,000 30 Lacs+","J&K Bank, BR Bota Shah Mohalla, Housing Loan Share 1/2 of 10000000/-  50,00,000 50 Lacs+",Nil,Nil,Nil,Nil,"Rs 1,30,00,000 1 Crore+"
2,i,Loans due to Individual / Entity,Nil,Nil,Nil,Nil,Nil,Nil,Nil
3,i,Any other Liability,"50,00,000 50 Lacs+","90,00,000 90 Lacs+",Nil,Nil,Nil,Nil,"Rs 1,40,00,000 1 Crore+"
4,i,Grand Total of Liabilities (as per affidavit),0,0,Nil,Nil,Nil,Nil,Rs 0
5,ii,Dues to departments dealing with government accommodation,Nil,Nil,Nil,Nil,Nil,Nil,Nil
6,ii,Dues to departments dealing with supply of water,Nil,Nil,Nil,Nil,Nil,Nil,Nil
7,ii,Dues to departments dealing with supply of electricity,Nil,Nil,Nil,Nil,Nil,Nil,Nil
8,ii,Dues to departments dealing with telephones,Nil,Nil,Nil,Nil,Nil,Nil,Nil
9,ii,Dues to departments dealing with supply of transport,Nil,Nil,Nil,Nil,Nil,Nil,Nil
10,ii,Income Tax Dues,Nil,Nil,Nil,Nil,Nil,Nil,Nil
11,ii,Wealth Tax Dues,Nil,Nil,Nil,Nil,Nil,Nil,Nil
12,ii,Service Tax Dues,Nil,Nil,Nil,Nil,Nil,Nil,Nil
13,ii,Property Tax Dues,Nil,Nil,Nil,Nil,Nil,Nil,Nil
14,ii,Sales Tax Dues,Nil,Nil,Nil,Nil,Nil,Nil,Nil
15,ii,GST Dues,Nil,Nil,Nil,Nil,Nil,Nil,Nil
16,ii,Any Other Dues,Nil,Nil,Nil,Nil,Nil,Nil,Nil
17,iii,Grand Total of all Govt Dues (as per affidavit),Nil,Nil,Nil,Nil,Nil,Nil,Nil
18,iv,"Whether any other liabilities are in dispute, if so, mention the amount involved and the authority before which it is pending","Before ITO Ward 1 Srinagar  65,140 65 Thou+","Before ITO Ward 1 Srinagar  14,42,380 14 Lacs+",Nil,Nil,Nil,Nil,"Rs 15,07,520 15 Lacs+"
19,iv,Totals (Calculated as Sum of Values),"Rs 1,30,65,140 1 Crore+","Rs 1,54,42,380 1 Crore+",Nil,Nil,Nil,Nil,"Rs 2,85,07,520 2 Crore+"
