,0,1,2,3,4,5,6,7,8
0,Sr No,Description,self,spouse,huf,dependent1,dependent2,dependent3,
1,i,Cash,"21,000 21 Thou+","15,000 15 Thou+","2,500 2 Thou+",Nil,Nil,Nil,"Rs 38,500 38 Thou+"
2,ii,"Deposits in Banks, Financial Institutions and Non-Banking Financial Companies","52,92,201 52 Lacs+","98,146 98 Thou+","2,500 2 Thou+",Nil,Nil,Nil,"Rs 53,92,847 53 Lacs+"
3,iii,"Bonds, Debentures and Shares in companies","Share-207600 @ 10/Each  20,76,000 20 Lacs+","Share-111200 @ 10/Each  11,12,000 11 Lacs+","Share-11800 @10/Each  11,80,000 11 Lacs+",Nil,Nil,Nil,"Rs 43,68,000 43 Lacs+"
4,iv,"(a)  NSS, Postal Savings etc","Post Saving  20,000 20 Thou+","Post Saving  25,000 25 Thou+",Nil,Nil,Nil,Nil,"Rs 45,000 45 Thou+"
5,iv,(b) LIC or other insurance Policies,"LIC  20,04,115 20 Lacs+","LIC  28,36,784 28 Lacs+","LIC  9,50,784 9 Lacs+",Nil,Nil,Nil,"Rs 57,91,683 57 Lacs+"
6,v,Personal loans/advance given,Nil,Nil,Nil,Nil,Nil,Nil,Nil
7,vi,"Motor Vehicles (details of make, etc.)","Royal Enfield Reg.No-UK-18G-3235 Model-2017  1,35,929 1 Lacs+ Max Pickup Reg.No- UK-03-1445 Year-2003  5,10,000 5 Lacs+ Maruti Eco Reg.No-UK-06V-8218 Year-2012  2,99,698 2 Lacs+","Hero Honda Reg.No-UK-03-8742 Year-2010  52,910 52 Thou+","Maruti Swift Reg.No-UK-06SC-7301 Year-2016  5,50,000 5 Lacs+",Nil,Nil,Nil,"Rs 15,48,537 15 Lacs+"
8,vii,Jewellery (give details weight value),"Gold 5 Tola  2,75,000 2 Lacs+","Gold 25 Tola  13,75,000 13 Lacs+ Silver 500 Gram  3,25,000 3 Lacs+","Gold 5 Tola  2,75,000 2 Lacs+",Nil,Nil,Nil,"Rs 22,50,000 22 Lacs+"
9,viii,"Other assets, such as values of claims / interests",Nil,Nil,Nil,Nil,Nil,Nil,Nil
10,Gross Total Value (as per Affidavit),Gross Total Value (as per Affidavit),"1,06,33,943 1 Crore+","58,39,840 58 Lacs+","29,60,784 29 Lacs+",Nil,Nil,Nil,"Rs 1,94,34,567 1 Crore+"
11,Totals (Calculated as Sum of Values),Totals (Calculated as Sum of Values),"Rs 1,06,33,943 1 Crore+","Rs 58,39,840 58 Lacs+","Rs 29,60,784 29 Lacs+",Nil,Nil,Nil,"Rs 1,94,34,567 1 Crore+"
