,0,1,2,3,4,5,6,7,8
0,Sr No,Description,self,spouse,huf,dependent1,dependent2,dependent3,
1,i,Loans from Banks / FIs,"Punjab National bank, Ariyalur Agriculture 1,00,000 1 Lacs+","UGO Bank, Ariyalur Br., Gold Loan No: 24100610110836  2,50,000 2 Lacs+ UGO Bank, Ariyalur Br., Gold Loan No:24100610121740  1,50,000 1 Lacs+ UGO Bank, Ariyalur Br., Gold Loan No: 24100610122372  2,90,000 2 Lacs+ UGO Bank, Ariyalur Br., Gold Loan No: 24100610110829  2,50,000 2 Lacs+ UGO Bank, Ariyalur Br., Gold Loan No: 24100610116579  2,10,000 2 Lacs+ Petrol Bank, Ariyalur Br., Gold Loan No: 2019640050672  50,000 50 Thou+ Petrol Bank, Ariyalur Br., Gold Loan No: 20196400542091  1,53,000 1 Lacs+ Petrol Bank, Ariyalur Br., Gold Loan No: 20195500002443  3,00,000 3 Lacs+ Lakshmi Vilas Bank, Gold Loan No: JDLA 108.77389996  1,30,000 1 Lacs+ Lakshmi Vilas Bank, Gold Loan No: JDLA 108.77390004  2,20,000 2 Lacs+ Punjab National Bank, Ariyalur Agriculture Loan  1,00,000 1 Lacs+",Nil,Nil,"B7704/ALU Repco Bank  7,92,179 7 Lacs+",Nil,"Rs 29,95,179 29 Lacs+"
2,i,Loans due to Individual / Entity,Nil,Nil,Nil,Nil,Nil,Nil,Nil
3,i,Any other Liability,Nil,Nil,Nil,Nil,Nil,Nil,Nil
4,i,Grand Total of Liabilities (as per affidavit),"1,00,000 1 Lacs+","21,03,000 21 Lacs+",Nil,Nil,"7,92,179 7 Lacs+",Nil,"Rs 29,95,179 29 Lacs+"
5,ii,Dues to departments dealing with government accommodation,Nil,Nil,Nil,Nil,Nil,Nil,Nil
6,ii,Dues to departments dealing with supply of water,Nil,Nil,Nil,Nil,Nil,Nil,Nil
7,ii,Dues to departments dealing with supply of electricity,Nil,Nil,Nil,Nil,Nil,Nil,Nil
8,ii,Dues to departments dealing with telephones,Nil,Nil,Nil,Nil,Nil,Nil,Nil
9,ii,Dues to departments dealing with supply of transport,Nil,Nil,Nil,Nil,Nil,Nil,Nil
10,ii,Income Tax Dues,Nil,Nil,Nil,Nil,Nil,Nil,Nil
11,ii,Wealth Tax Dues,Nil,Nil,Nil,Nil,Nil,Nil,Nil
12,ii,Service Tax Dues,Nil,Nil,Nil,Nil,Nil,Nil,Nil
13,ii,Property Tax Dues,Nil,Nil,Nil,Nil,Nil,Nil,Nil
14,ii,Sales Tax Dues,Nil,Nil,Nil,Nil,Nil,Nil,Nil
15,ii,GST Dues,Nil,Nil,Nil,Nil,Nil,Nil,Nil
16,ii,Any Other Dues,Nil,Nil,Nil,Nil,Nil,Nil,Nil
17,iii,Grand Total of all Govt Dues (as per affidavit),Nil,Nil,Nil,Nil,Nil,Nil,Nil
18,iv,"Whether any other liabilities are in dispute, if so, mention the amount involved and the authority before which it is pending",Nil,Nil,Nil,Nil,Nil,Nil,Nil
19,iv,Totals (Calculated as Sum of Values),"Rs 1,00,000 1 Lacs+","Rs 21,03,000 21 Lacs+",Nil,Nil,"Rs 7,92,179 7 Lacs+",Nil,"Rs 29,95,179 29 Lacs+"
