,0,1,2,3,4,5,6,7,8
0,Sr No,Description,self,spouse,huf,dependent1,dependent2,dependent3,
1,i,Loans from Banks / FIs,"canara bank  1,13,84,503 1 Crore+ A R Builders  4,00,000 4 Lacs+ Abdul Razzak Daud  60,00,000 60 Lacs+ Abu Shahid Azmi  5,37,000 5 Lacs+ Aqueel Shaikh  50,00,000 50 Lacs+ Asiatic Export House  3,57,353 3 Lacs+ Bushra A azmi  1,30,82,560 1 Crore+ Citywalk firm  16,49,000 16 Lacs+ D D Corporation  25,00,000 25 Lacs+ D Simon  65,000 65 Thou+ Deposit from Sound line  30,000 30 Thou+ Durreshahwar  57,94,743 57 Lacs+ Farzeen azmi  81,51,001 81 Lacs+ Ilyas A Gaffar  1,70,00,000 1 Crore+ Isarat Shaikh  20,00,000 20 Lacs+ Israr Ahmed  29,920 29 Thou+ Jai Lalwani  10,25,000 10 Lacs+ Julfikar Azmi  5,00,000 5 Lacs+ Kamalnayan Ramprasad Somani  2,50,00,000 2 Crore+ MK Enterprises -JV  79,55,157 79 Lacs+ Mohammad Asddan Ansa  81,000 81 Thou+ Mohammad Danish Noor Sir Mumbra  75,00,000 75 Lacs+ Mohammad Khalid Abdul Wahid  50,00,000 50 Lacs+ Mohammad Shaikh  15,00,000 15 Lacs+ Mozzam Shaikh  1,45,50,000 1 Crore+ Naila A Shahid  42,998 42 Thou+ Noor Sir Mumbra  1,25,00,000 1 Crore+ Obaid Shaikh  42,446 42 Thou+ Piramal N Dhuria  54,500 54 Thou+ RS Business Center  15,63,088 15 Lacs+ Rayyan Shaikh  28,00,000 28 Lacs+ Raziya Sultana Shaikh  10,000 10 Thou+ Rushda A A zmi  12,74,103 12 Lacs+ Sana Abu Saud Azmi  77,00,000 77 Lacs+ Shaikh and others  17,65,000 17 Lacs+ Shehma Azmi  1,05,01,121 1 Crore+ Shishir Morya  14,50,000 14 Lacs+ Trans American institue  41,764 41 Thou+ trend engineering jalgaon  1,00,00,000 1 Crore+ velocity marketing  3,00,000 3 Lacs+ Vijay silk house ltd  12,00,000 12 Lacs+ white pearls hotel and investment pvt ltd  68,24,000 68 Lacs+","Abdul Badrul Hassan  10,00,000 10 Lacs+ Abu Asim Azmi  16,74,87,317 16 Crore+ Abu hakim and Abu Asim Azmi  4,91,000 4 Lacs+ Aktaroonisa aqbaroonisa  95,700 95 Thou+ buls eye asset management co  4,36,275 4 Lacs+ bushra azmi  13,53,000 13 Lacs+ Durani Khan  4,00,000 4 Lacs+ Durre Shahwar Azmi  3,760 3 Thou+ Farzeen Azmi  14,36,766 14 Lacs+ Gulf Hotel  71,60,210 71 Lacs+ Maaz Shaikh  23,00,000 23 Lacs+ Mahmood fareed )hotel paris)  30,000 30 Thou+ Metal can industries  2,50,000 2 Lacs+ Mohd. Dawood  35,000 35 Thou+ Mohd Faizi Siddiqui  1,19,764 1 Lacs+ Mohd Hussain Rampurwala  5,00,000 5 Lacs+ Mohd Iqbal Ansari  55,000 55 Thou+ Mohd Sadn Ansari  15,00,000 15 Lacs+ Mrs Ishrat Shaikh  10,00,000 10 Lacs+ N.A.Ansari  40,502 40 Thou+ Naseem Fatima Javed  65,000 65 Thou+ Parvez Akhtar Khan  25,000 25 Thou+ Razia Ayaz Patel  30,202 30 Thou+ Riyaz Ahmed Khan  9,96,000 9 Lacs+ Rushada A Azmi  43,973 43 Thou+ Shafiq Alam  70,900 70 Thou+ Shehma A Azmi  15,31,100 15 Lacs+ Sunbeam securities p.ltd  2,20,000 2 Lacs+ Zahida enterprises  34,72,479 34 Lacs+",Nil,Nil,Nil,Nil,"Rs 38,73,10,205 38 Crore+"
2,i,Loans due to Individual / Entity,Nil,Nil,Nil,Nil,Nil,Nil,Nil
3,i,Any other Liability,Nil,Nil,Nil,Nil,Nil,Nil,Nil
4,i,Grand Total of Liabilities (as per affidavit),"17,95,61,270 17 Crore+","19,21,48,948 19 Crore+",Nil,Nil,Nil,Nil,"Rs 37,17,10,218 37 Crore+"
5,ii,Dues to departments dealing with government accommodation,Nil,Nil,Nil,Nil,Nil,Nil,Nil
6,ii,Dues to departments dealing with supply of water,Nil,Nil,Nil,Nil,Nil,Nil,Nil
7,ii,Dues to departments dealing with supply of electricity,Nil,Nil,Nil,Nil,Nil,Nil,Nil
8,ii,Dues to departments dealing with telephones,Nil,Nil,Nil,Nil,Nil,Nil,Nil
9,ii,Dues to departments dealing with supply of transport,Nil,Nil,Nil,Nil,Nil,Nil,Nil
10,ii,Income Tax Dues,Nil,Nil,Nil,Nil,Nil,Nil,Nil
11,ii,Wealth Tax Dues,Nil,Nil,Nil,Nil,Nil,Nil,Nil
12,ii,Service Tax Dues,Nil,Nil,Nil,Nil,Nil,Nil,Nil
13,ii,Property Tax Dues,Nil,Nil,Nil,Nil,Nil,Nil,Nil
14,ii,Sales Tax Dues,Nil,Nil,Nil,Nil,Nil,Nil,Nil
15,ii,GST Dues,Nil,Nil,Nil,Nil,Nil,Nil,Nil
16,ii,Any Other Dues,Nil,Nil,Nil,Nil,Nil,Nil,Nil
17,iii,Grand Total of all Govt Dues (as per affidavit),Nil,Nil,Nil,Nil,Nil,Nil,Nil
18,iv,"Whether any other liabilities are in dispute, if so, mention the amount involved and the authority before which it is pending",Nil,Nil,Nil,Nil,Nil,Nil,Nil
19,iv,Totals (Calculated as Sum of Values),"Rs 19,51,61,257 19 Crore+","Rs 19,21,48,948 19 Crore+",Nil,Nil,Nil,Nil,"Rs 38,73,10,205 38 Crore+"
