,0,1,2,3,4,5,6,7,8
0,Sr No,Description,self,spouse,huf,dependent1,dependent2,dependent3,
1,i,Cash,"1,75,225 1 Lacs+","46,286 46 Thou+","6,69,539 6 Lacs+",Nil,Nil,Nil,"Rs 8,91,050 8 Lacs+"
2,ii,"Deposits in Banks, Financial Institutions and Non-Banking Financial Companies","Punjab national Bank,Pudukkottai A/C No.  31,145 31 Thou+ Indian Bank 39,82,050 39 Lacs+ CUB Pudukkottai  1,42,781 1 Lacs+","CUB Chennai Bank 17,49,156 17 Lacs+ CUB Pudukkottai  31,79,018 31 Lacs+ South Indian Bank 12,95,456 12 Lacs+ SBI Annavasal  87,152 87 Thou+ Indian Bank 7,33,776 7 Lacs+ CUB,Pudukkottai 15,85,755 15 Lacs+ IOB,Iluppur  37,484 37 Thou+ CUB Pudukkottai 150 1 Hund+ CUB Pudukkottai  2,006 2 Thou+",CUB SB  0,"CUB SB 1,14,292 1 Lacs+","CUB SB 2,25,427 2 Lacs+",Nil,"Rs 1,31,65,648 1 Crore+"
3,iii,"Bonds, Debentures and Shares in companies",Nil,Nil,Nil,Nil,Nil,Nil,Nil
4,iv,"(a)  NSS, Postal Savings etc",Nil,Nil,Nil,Nil,Nil,Nil,Nil
5,iv,(b) LIC or other insurance Policies,"LIC Policy No 756999xxxxx  41,33,052 41 Lacs+ LIC Policy No 75846xxxxx  49,36,038 49 Lacs+","LIC Policy No 75797xxxxx  28,43,450 28 Lacs+ LIC Policy No 30552xxxxx  1,25,412 1 Lacs+ LIC Policy No 31886xxxxx  10,00,000 10 Lacs+ LIC Policy No 30552xxxxx  9,77,810 9 Lacs+",Nil,"LIC Policy No 75846xxxxx  18,87,525 18 Lacs+ LIC Policy No 31886xxxxx  1,14,292 1 Lacs+ LIC Policy No 31886xxxxx  10,00,000 10 Lacs+","LIC Policy No 75846xxxxx  25,62,987 25 Lacs+ LIC Policy No 31886xxxxx  1,14,292 1 Lacs+ LIC Policy No 31886xxxxx  10,00,000 10 Lacs+",Nil,"Rs 2,06,94,858 2 Crore+"
6,v,Personal loans/advance given,"M/S Greenland Hitech Promoters Ivestment  12,00,000 12 Lacs+ Om Sri Vari Stones (p)ltd 9,90,000 9 Lacs+ Iris Eco Power Venture (p)  38,12,800 38 Lacs+ Investment In Business  13,01,95,800 13 Crore+ Om shri Vari Stones Pvt ltd. Advances  12,40,35,611 12 Crore+","M/s Greenland Hitech  12,00,000 12 Lacs+ M/s Rasi Enterprices  2,40,33,333 2 Crore+ Anya Enterprises  8,20,982 8 Lacs+",Nil,"Advance In V Infa Structure 4,20,290 4 Lacs+","Advance In V Infra Structure  2,64,320 2 Lacs+",Nil,"Rs 28,69,73,136 28 Crore+"
7,vi,"Motor Vehicles (details of make, etc.)","Tipper TN55AS8282  21,27,636 21 Lacs+ Tipper TN55BT9696  32,87,438 32 Lacs+ Tipper TN55BV1616  37,16,229 37 Lacs+ Tipper TN55BV1717  37,16,229 37 Lacs+ Tipper Tn55BV1818  37,16,229 37 Lacs+ TN55BV1919  37,16,229 37 Lacs+ Tipper TN55BT9698  32,87,438 32 Lacs+","Tipper TN55X3008  11,13,386 11 Lacs+ Transit Mixer TN55AV4006  3,38,961 3 Lacs+ JCB 3DX 19,22,715 19 Lacs+ Bulkar Tank TN55AU1414  81,066 81 Thou+ Manforce Transit TN55AC5009  8,59,044 8 Lacs+ Miller TN55AU5151  8,77,723 8 Lacs+ TATA 407 TN55AC7799  1,67,445 1 Lacs+ Transit Mixer TN55AS9006  11,85,212 11 Lacs+ Transit Mixer TN55AS9004 11,85,212 11 Lacs+ Transit Mixer TN55AS9006  11,85,212 11 Lacs+ Transit Mixer TN55BU2525  20,72,658 20 Lacs+ Transit Mixer TN55BU2525  20,72,658 20 Lacs+ Transit Mixer TN55AX2001  6,41,154 6 Lacs+ Transit Mixer TN55BT4001  12,73,093 12 Lacs+ TATA Ace TN55BT4747  4,05,515 4 Lacs+ Car TN01BA9666  19,65,200 19 Lacs+ TATA 407  1,70,901 1 Lacs+ Transit Mixer 11,85,212 11 Lacs+ Transit Mixer 20,72,658 20 Lacs+ Transit Mixer 20,72,658 20 Lacs+ 2072658  12,73,093 12 Lacs+",Nil,Nil,Nil,Nil,"Rs 4,76,88,204 4 Crore+"
8,vii,Jewellery (give details weight value),"15 gram gold 5,01,960 5 Lacs+","169.37gram gold 56,67,798 56 Lacs+",Nil,"95.75gram gold 32,04,178 32 Lacs+","15gram gold 5,01,960 5 Lacs+",Nil,"Rs 98,75,896 98 Lacs+"
9,viii,"Other assets, such as values of claims / interests",Nil,Nil,Nil,Nil,Nil,Nil,Nil
10,Gross Total Value (as per Affidavit),Gross Total Value (as per Affidavit),"29,77,03,890 29 Crore+","6,95,05,800 6 Crore+","6,69,539 6 Lacs+","67,40,577 67 Lacs+","46,68,986 46 Lacs+",Nil,"Rs 37,92,88,792 37 Crore+"
11,Totals (Calculated as Sum of Values),Totals (Calculated as Sum of Values),"Rs 29,77,03,890 29 Crore+","Rs 6,95,05,800 6 Crore+","Rs 6,69,539 6 Lacs+","Rs 67,40,577 67 Lacs+","Rs 46,68,986 46 Lacs+",Nil,"Rs 37,92,88,792 37 Crore+"
