,0,1,2,3,4,5,6,7,8
0,Sr No,Description,self,spouse,huf,dependent1,dependent2,dependent3,
1,i,Cash,"50,000 50 Thou+","45,000 45 Thou+",Nil,Nil,Nil,Nil,"Rs 95,000 95 Thou+"
2,ii,"Deposits in Banks, Financial Institutions and Non-Banking Financial Companies","16,40,947 16 Lacs+ FDR  17,14,793 17 Lacs+","FDR  10,32,462 10 Lacs+ FDR  69,28,018 69 Lacs+",Nil,Nil,Nil,Nil,"Rs 1,13,16,220 1 Crore+"
3,iii,"Bonds, Debentures and Shares in companies",Nil,Nil,Nil,Nil,Nil,Nil,Nil
4,iv,"(a)  NSS, Postal Savings etc",Nil,Nil,Nil,Nil,Nil,Nil,Nil
5,iv,(b) LIC or other insurance Policies,Nil,Nil,Nil,Nil,Nil,Nil,Nil
6,v,Personal loans/advance given,Nil,Nil,Nil,Nil,Nil,Nil,Nil
7,vi,"Motor Vehicles (details of make, etc.)",Nil,Nil,Nil,Nil,Nil,Nil,Nil
8,vii,Jewellery (give details weight value),"120 Gram  6,00,000 6 Lacs+","310 Gram 15,50,000 15 Lacs+",Nil,Nil,Nil,Nil,"Rs 21,50,000 21 Lacs+"
9,viii,"Other assets, such as values of claims / interests",Nil,Nil,Nil,Nil,Nil,Nil,Nil
10,Gross Total Value (as per Affidavit),Gross Total Value (as per Affidavit),"40,05,740 40 Lacs+","95,55,481 95 Lacs+",Nil,Nil,Nil,Nil,"Rs 1,35,61,221 1 Crore+"
11,Totals (Calculated as Sum of Values),Totals (Calculated as Sum of Values),"Rs 40,05,740 40 Lacs+","Rs 95,55,480 95 Lacs+",Nil,Nil,Nil,Nil,"Rs 1,35,61,220 1 Crore+"
