,0,1,2,3,4,5,6,7,8
0,Sr No,Description,self,spouse,huf,dependent1,dependent2,dependent3,
1,i,Cash,"95,000 95 Thou+","70,000 70 Thou+",Nil,Nil,Nil,Nil,"Rs 1,65,000 1 Lacs+"
2,ii,"Deposits in Banks, Financial Institutions and Non-Banking Financial Companies","Dist Nainital Bank Haldwani No 050200000000xxxxx  25,72,732 25 Lacs+ BOB Haldwani No 5389010000xxxxx  12,80,094 12 Lacs+ SBI Dehradun No 1023609xxxxx  63,46,462 63 Lacs+","Dist Nainital Bank Haldwani No 050200000000xxxxx  32,50,551 32 Lacs+ Nainital Dist. Co-Operative Bank Haldwani No 13400100xxxxx  10,43,067 10 Lacs+",Nil,Nil,Nil,Nil,"Rs 1,44,92,906 1 Crore+"
3,iii,"Bonds, Debentures and Shares in companies",Nil,Nil,Nil,Nil,Nil,Nil,Nil
4,iv,"(a)  NSS, Postal Savings etc",Nil,Nil,Nil,Nil,Nil,Nil,Nil
5,iv,(b) LIC or other insurance Policies,Nil,Nil,Nil,Nil,Nil,Nil,Nil
6,v,Personal loans/advance given,Nil,Nil,Nil,Nil,Nil,Nil,Nil
7,vi,"Motor Vehicles (details of make, etc.)","Tata Hexa Reg No-UK-04-X-8822 Year 2017  19,00,000 19 Lacs+",Nil,Nil,Nil,Nil,Nil,"Rs 19,00,000 19 Lacs+"
8,vii,Jewellery (give details weight value),"20 Gram Gold  96,000 96 Thou+ 35 Gram Gold Chain  1,68,000 1 Lacs+ 15 Gram Breclet  72,000 72 Thou+","300 Gram Gold  14,40,000 14 Lacs+",Nil,Nil,Nil,Nil,"Rs 17,76,000 17 Lacs+"
9,viii,"Other assets, such as values of claims / interests",Nil,Nil,Nil,Nil,Nil,Nil,Nil
10,Gross Total Value (as per Affidavit),Gross Total Value (as per Affidavit),"1,22,67,288 1 Crore+","57,81,618 57 Lacs+",Nil,Nil,Nil,Nil,"Rs 1,80,48,906 1 Crore+"
11,Totals (Calculated as Sum of Values),Totals (Calculated as Sum of Values),"Rs 1,25,30,288 1 Crore+","Rs 58,03,618 58 Lacs+",Nil,Nil,Nil,Nil,"Rs 1,83,33,906 1 Crore+"
