,0,1,2,3,4,5,6,7,8
0,Sr No,Description,self,spouse,huf,dependent1,dependent2,dependent3,
1,i,Cash,"1,82,000 1 Lacs+","92,300 92 Thou+",Nil,Nil,Nil,Nil,"Rs 2,74,300 2 Lacs+"
2,ii,"Deposits in Banks, Financial Institutions and Non-Banking Financial Companies","3,93,26,578 3 Crore+","2,09,20,460 2 Crore+",Nil,Nil,Nil,Nil,"Rs 6,02,47,038 6 Crore+"
3,iii,"Bonds, Debentures and Shares in companies","1,80,955 1 Lacs+","3,41,245 3 Lacs+",Nil,Nil,Nil,Nil,"Rs 5,22,200 5 Lacs+"
4,iv,"(a)  NSS, Postal Savings etc",Nil,Nil,Nil,Nil,Nil,Nil,Nil
5,iv,(b) LIC or other insurance Policies,"2,28,051 2 Lacs+","5,05,600 5 Lacs+",Nil,Nil,Nil,Nil,"Rs 7,33,651 7 Lacs+"
6,v,Personal loans/advance given,Nil,Nil,Nil,Nil,Nil,Nil,Nil
7,vi,"Motor Vehicles (details of make, etc.)",Nil,"Toyota Innova Reg.No-UK-01DR-3877 Year-2011  3,65,500 3 Lacs+",Nil,Nil,Nil,Nil,"Rs 3,65,500 3 Lacs+"
8,vii,Jewellery (give details weight value),"Gold 265 Gram  20,99,730 20 Lacs+","Gold 870 Gram & Silver 25.700 Kg 52,00,000 52 Lacs+",Nil,Nil,Nil,Nil,"Rs 72,99,730 72 Lacs+"
9,viii,"Other assets, such as values of claims / interests","2,55,200 2 Lacs+",Nil,Nil,Nil,Nil,Nil,"Rs 2,55,200 2 Lacs+"
10,Gross Total Value (as per Affidavit),Gross Total Value (as per Affidavit),"4,22,72,515 4 Crore+","2,74,25,105 2 Crore+",Nil,Nil,Nil,Nil,"Rs 6,96,97,620 6 Crore+"
11,Totals (Calculated as Sum of Values),Totals (Calculated as Sum of Values),"Rs 4,22,72,514 4 Crore+","Rs 2,74,25,105 2 Crore+",Nil,Nil,Nil,Nil,"Rs 6,96,97,619 6 Crore+"
