,0,1,2,3,4,5,6,7,8
0,Sr No,Description,self,spouse,huf,dependent1,dependent2,dependent3,
1,i,Cash,"7,00,000 7 Lacs+","2,35,000 2 Lacs+",Nil,Nil,Nil,Nil,"Rs 9,35,000 9 Lacs+"
2,ii,"Deposits in Banks, Financial Institutions and Non-Banking Financial Companies","Indian bank kk nagar No 699872xxxxx  25,000 25 Thou+ State bank nouth velri street No 10822863xxxxx  55,000 55 Thou+ Indian bank TVS nagar No 44565xxxxx  99,424 99 Thou+ Indian bank branch,karuvaniyur No 642034xxxxx  49,000 49 Thou+ Indian bank branch MLA No 61395xxxxx  3,22,099 3 Lacs+","India bank TVS nagarNo 44566xxxxx  10,000 10 Thou+ State bank branch pasumalai No 3000299xxxxx  16,000 16 Thou+ Karur vysya bank chennai No 17517700000xxxxx  10,000 10 Thou+",Nil,Nil,Nil,Nil,"Rs 5,86,523 5 Lacs+"
3,iii,"Bonds, Debentures and Shares in companies",Nil,Nil,Nil,Nil,Nil,Nil,Nil
4,iv,"(a)  NSS, Postal Savings etc",Nil,Nil,Nil,Nil,Nil,Nil,Nil
5,iv,(b) LIC or other insurance Policies,Nil,Nil,Nil,Nil,Nil,Nil,Nil
6,v,Personal loans/advance given,Nil,Nil,Nil,Nil,Nil,Nil,Nil
7,vi,"Motor Vehicles (details of make, etc.)","Ambassador no.TDZ7171-1995  60,000 60 Thou+","Maruti dzire swift no.TN58K7171-2009  6,00,000 6 Lacs+ Manhidra scorpio no.TN58AA5555-2010  10,45,935 10 Lacs+ Innova no.TN58AC7171-2012/06/09  13,64,573 13 Lacs+ Toyota fortuner no.TN58AF1616-2013/11/19  22,59,105 22 Lacs+ Mehendra scorpio no.TN58AT5555  18,00,000 18 Lacs+",Nil,Nil,Nil,Nil,"Rs 71,29,613 71 Lacs+"
8,vii,Jewellery (give details weight value),"Gold 25 soveregin  7,60,000 7 Lacs+","Gold 117 sovereign  35,56,800 35 Lacs+",Nil,Nil,Nil,Nil,"Rs 43,16,800 43 Lacs+"
9,viii,"Other assets, such as values of claims / interests",Nil,Nil,Nil,Nil,Nil,Nil,Nil
10,Gross Total Value (as per Affidavit),Gross Total Value (as per Affidavit),"20,70,523 20 Lacs+","1,08,97,413 1 Crore+",Nil,Nil,Nil,Nil,"Rs 1,29,67,936 1 Crore+"
11,Totals (Calculated as Sum of Values),Totals (Calculated as Sum of Values),"Rs 20,70,523 20 Lacs+","Rs 1,08,97,413 1 Crore+",Nil,Nil,Nil,Nil,"Rs 1,29,67,936 1 Crore+"
