,0,1,2,3,4,5,6,7,8
0,Sr No,Description,self,spouse,huf,dependent1,dependent2,dependent3,
1,i,Loans from Banks / FIs,"PNB Nalgarh House Loan  20,38,377 20 Lacs+ House Loan  27,45,892 27 Lacs+ Personal Loan  23,66,590 23 Lacs+ KCC  21,06,441 21 Lacs+ HD Finance, Vehicle Re Finance  9,00,000 9 Lacs+","BOI Panjhera, Personal Loan  3,37,000 3 Lacs+ PNB Nalagarh a) KCC  20,75,385 20 Lacs+",Nil,Nil,Nil,Nil,"Rs 1,25,69,685 1 Crore+"
2,i,Loans due to Individual / Entity,"HP Vidhan Sabha Shimla a) House Loan  7,29,988 7 Lacs+ Motor Car Loan  4,55,000 4 Lacs+",Nil,Nil,Nil,Nil,Nil,"Rs 11,84,988 11 Lacs+"
3,i,Any other Liability,Nil,Nil,Nil,Nil,Nil,Nil,Nil
4,i,Grand Total of Liabilities (as per affidavit),"1,13,42,288 1 Crore+","24,12,385 24 Lacs+",Nil,Nil,Nil,Nil,"Rs 1,37,54,673 1 Crore+"
5,ii,Dues to departments dealing with government accommodation,Nil,Nil,Nil,Nil,Nil,Nil,Nil
6,ii,Dues to departments dealing with supply of water,Nil,Nil,Nil,Nil,Nil,Nil,Nil
7,ii,Dues to departments dealing with supply of electricity,Nil,Nil,Nil,Nil,Nil,Nil,Nil
8,ii,Dues to departments dealing with telephones,Nil,Nil,Nil,Nil,Nil,Nil,Nil
9,ii,Dues to departments dealing with supply of transport,Nil,Nil,Nil,Nil,Nil,Nil,Nil
10,ii,Income Tax Dues,Nil,Nil,Nil,Nil,Nil,Nil,Nil
11,ii,Wealth Tax Dues,Nil,Nil,Nil,Nil,Nil,Nil,Nil
12,ii,Service Tax Dues,Nil,Nil,Nil,Nil,Nil,Nil,Nil
13,ii,Property Tax Dues,Nil,Nil,Nil,Nil,Nil,Nil,Nil
14,ii,Sales Tax Dues,Nil,Nil,Nil,Nil,Nil,Nil,Nil
15,ii,GST Dues,Nil,Nil,Nil,Nil,Nil,Nil,Nil
16,ii,Any Other Dues,Nil,Nil,Nil,Nil,Nil,Nil,Nil
17,iii,Grand Total of all Govt Dues (as per affidavit),Nil,Nil,Nil,Nil,Nil,Nil,Nil
18,iv,"Whether any other liabilities are in dispute, if so, mention the amount involved and the authority before which it is pending",Nil,Nil,Nil,Nil,Nil,Nil,Nil
19,iv,Totals (Calculated as Sum of Values),"Rs 1,13,42,288 1 Crore+","Rs 24,12,385 24 Lacs+",Nil,Nil,Nil,Nil,"Rs 1,37,54,673 1 Crore+"
