,0,1,2,3,4,5,6,7,8
0,Sr No,Description,self,spouse,huf,dependent1,dependent2,dependent3,
1,i,Cash,"9,80,200 9 Lacs+","4,14,250 4 Lacs+",Nil,Nil,Nil,Nil,"Rs 13,94,450 13 Lacs+"
2,ii,"Deposits in Banks, Financial Institutions and Non-Banking Financial Companies","Canara Bank  3,21,400 3 Lacs+ HDFC Bank  1,90,340 1 Lacs+ SBI  19,55,869 19 Lacs+ Union Bank of India  1,54,577 1 Lacs+ Indian Post Payment Bank (IPPB A/c)  2,602 2 Thou+ BOB  9,740 9 Thou+","Canara Bank  5,74,659 5 Lacs+ HDFC Bank  2,27,886 2 Lacs+",Nil,Nil,Nil,Nil,"Rs 34,37,073 34 Lacs+"
3,iii,"Bonds, Debentures and Shares in companies",Nil,Nil,Nil,Nil,Nil,Nil,Nil
4,iv,"(a)  NSS, Postal Savings etc",Nil,Nil,Nil,Nil,Nil,Nil,Nil
5,iv,(b) LIC or other insurance Policies,"LIC  5,00,000 5 Lacs+ LIC  22,50,000 22 Lacs+","LIC 5,00,000 5 Lacs+",Nil,Nil,Nil,Nil,"Rs 32,50,000 32 Lacs+"
6,v,Personal loans/advance given,"MOhd Minhaj Hussain  20,04,814 20 Lacs+ Imtiaz Ahmed  3,02,000 3 Lacs+ B.Joy Prakash  13,50,000 13 Lacs+","Jaffar Hussain  30,65,000 30 Lacs+ Mohd Minhaj Hussain  17,00,000 17 Lacs+ Mumtaj hussain  3,00,000 3 Lacs+ Shama Enterprises  4,05,000 4 Lacs+ Pariwar House  1,28,832 1 Lacs+ Arif Abdul Sattar Trxtile Pvt Ltd  45,000 45 Thou+",Nil,Nil,Nil,Nil,"Rs 93,00,646 93 Lacs+"
7,vi,"Motor Vehicles (details of make, etc.)","Audi Q3, Model- 2016, TS12ED3030  19,50,000 19 Lacs+",Nil,Nil,Nil,Nil,Nil,"Rs 19,50,000 19 Lacs+"
8,vii,Jewellery (give details weight value),"Jewellery- 25 Gram  1,41,518 1 Lacs+","Gold - 209 Tola  1,18,30,905 1 Crore+",Nil,Nil,Nil,Nil,"Rs 1,19,72,423 1 Crore+"
9,viii,"Other assets, such as values of claims / interests","Smita & Wilson 32 NI Bore Revolver - 15332 5/10  2,00,000 2 Lacs+ Sheikh Arms- 32 Pistol Raptor 00633-22  1,00,000 1 Lacs+",Nil,Nil,Nil,Nil,Nil,"Rs 3,00,000 3 Lacs+"
10,Gross Total Value (as per Affidavit),Gross Total Value (as per Affidavit),"1,24,13,060 1 Crore+","1,91,91,532 1 Crore+",Nil,Nil,Nil,Nil,"Rs 3,16,04,592 3 Crore+"
11,Totals (Calculated as Sum of Values),Totals (Calculated as Sum of Values),"Rs 1,24,13,060 1 Crore+","Rs 1,91,91,532 1 Crore+",Nil,Nil,Nil,Nil,"Rs 3,16,04,592 3 Crore+"
