,0,1,2,3,4,5,6,7,8
0,Sr No,Description,self,spouse,huf,dependent1,dependent2,dependent3,
1,i,Cash,"50,000 50 Thou+","50,000 50 Thou+",Nil,Nil,Nil,Nil,"Rs 1,00,000 1 Lacs+"
2,ii,"Deposits in Banks, Financial Institutions and Non-Banking Financial Companies","Canara Bank Ramnagar,SB  1,46,420 1 Lacs+ SBI Dharampur Dehradun 55,26,761 55 Lacs+ PNB Ramnagar,SB  1,18,197 1 Lacs+",Nil,Nil,Nil,Nil,Nil,"Rs 57,91,378 57 Lacs+"
3,iii,"Bonds, Debentures and Shares in companies",Nil,Nil,Nil,Nil,Nil,Nil,Nil
4,iv,"(a)  NSS, Postal Savings etc",Nil,Nil,Nil,Nil,Nil,Nil,Nil
5,iv,(b) LIC or other insurance Policies,"LIC No 24206xxxxx  1,00,000 1 Lacs+",Nil,Nil,Nil,Nil,Nil,"Rs 1,00,000 1 Lacs+"
6,v,Personal loans/advance given,Nil,Nil,Nil,Nil,Nil,Nil,Nil
7,vi,"Motor Vehicles (details of make, etc.)","Mahindra Scorpio Car Uk193535 Modal 2017  14,00,000 14 Lacs+",Nil,Nil,Nil,Nil,Nil,"Rs 14,00,000 14 Lacs+"
8,vii,Jewellery (give details weight value),"Gold Ring 10 Gram  45,000 45 Thou+","Gold Jewellery 60 Gram  3,00,000 3 Lacs+",Nil,Nil,Nil,Nil,"Rs 3,45,000 3 Lacs+"
9,viii,"Other assets, such as values of claims / interests",Nil,Nil,Nil,Nil,Nil,Nil,Nil
10,Gross Total Value (as per Affidavit),Gross Total Value (as per Affidavit),"73,86,379 73 Lacs+","3,50,000 3 Lacs+",Nil,Nil,Nil,Nil,"Rs 77,36,379 77 Lacs+"
11,Totals (Calculated as Sum of Values),Totals (Calculated as Sum of Values),"Rs 73,86,378 73 Lacs+","Rs 3,50,000 3 Lacs+",Nil,Nil,Nil,Nil,"Rs 77,36,378 77 Lacs+"
