,0,1,2,3,4,5,6,7,8
0,Sr No,Description,self,spouse,huf,dependent1,dependent2,dependent3,
1,i,Cash,"67,114 67 Thou+","47,086 47 Thou+","26,530 26 Thou+",Nil,Nil,Nil,"Rs 1,40,730 1 Lacs+"
2,ii,"Deposits in Banks, Financial Institutions and Non-Banking Financial Companies","HDFC Bank  56,165 56 Thou+ PNB  6,385 6 Thou+ HDFC Election A/C  4,685 4 Thou+ Federal Bank Election A/C  50,000 50 Thou+","HDFC  16,469 16 Thou+ Federal Bank Election A/C  50,000 50 Thou+ HDFC Election A/C  15,561 15 Thou+","PNB  25,288 25 Thou+",Nil,Nil,Nil,"Rs 2,24,553 2 Lacs+"
3,iii,"Bonds, Debentures and Shares in companies","Share in Unnat Feeds Pvt Ltd  6,50,000 6 Lacs+","Share in Unnat Feeds Pvt Ltd 75,000 75 Thou+","Share in Unnat Feeds Pvt Ltd 1,000 1 Thou+",Nil,Nil,Nil,"Rs 7,26,000 7 Lacs+"
4,iv,"(a)  NSS, Postal Savings etc",Nil,Nil,Nil,Nil,Nil,Nil,Nil
5,iv,(b) LIC or other insurance Policies,"LIC  6,09,705 6 Lacs+","LIC  1,72,456 1 Lacs+",Nil,Nil,Nil,Nil,"Rs 7,82,161 7 Lacs+"
6,v,Personal loans/advance given,"Ranpal Ji  5,00,000 5 Lacs+ To Unnat Agrotech  1,09,55,238 1 Crore+ Neelam Dhanda  78,30,000 78 Lacs+ Unnat Feeds Pvt Ltd Allahabad  1,54,93,031 1 Crore+ Unnat Feeds Jaipur  16,74,692 16 Lacs+ Kamrup Poultry  50,000 50 Thou+ Katlego Furnishings India Pvt Ltd  10,00,000 10 Lacs+ Unnat Hatcheries  4,78,760 4 Lacs+ Unnat Feeds Rajpura  18,89,452 18 Lacs+ Poonam Dhanda  1,00,000 1 Lacs+ Nurul Islam Choudhary  7,50,000 7 Lacs+ Harpal Dhanda  7,47,520 7 Lacs+ Adut Choudhary  7,50,000 7 Lacs+","To City Heart  11,11,782 11 Lacs+ Unnat Poultries Madlauda  18,72,963 18 Lacs+ Kusum  15,70,000 15 Lacs+ Katelgo Furnishing India Pvt Ltd  1,52,25,000 1 Crore+ Smt Ompati Ji  15,80,000 15 Lacs+ Poonam  2,50,000 2 Lacs+ Unnat Agrotech  10,00,000 10 Lacs+","To Unnat Feeds Pvt Ltd  23,52,223 23 Lacs+ To Unnat Feeds  17,88,472 17 Lacs+ Shri Tarachand Ji  9,00,000 9 Lacs+ Mahipal Dhanda  24,22,210 24 Lacs+ Unnat Hatcheries Karnal  35,33,540 35 Lacs+ Neelam Dhanda  12,50,000 12 Lacs+",Nil,Nil,Nil,"Rs 7,70,74,883 7 Crore+"
7,vi,"Motor Vehicles (details of make, etc.)","HR02Q0003, BMW X5 30D M Sport  4,65,672 4 Lacs+",Nil,Nil,Nil,Nil,Nil,"Rs 4,65,672 4 Lacs+"
8,vii,Jewellery (give details weight value),"Gold 200 gm  2,50,000 2 Lacs+","800 gm Gold, 1 Kg Silver  9,50,000 9 Lacs+",Nil,Nil,Nil,Nil,"Rs 12,00,000 12 Lacs+"
9,viii,"Other assets, such as values of claims / interests",Nil,Nil,Nil,Nil,Nil,Nil,Nil
10,Gross Total Value (as per Affidavit),Gross Total Value (as per Affidavit),"4,39,12,747 4 Crore+","2,39,36,317 2 Crore+","1,22,99,263 1 Crore+",Nil,Nil,Nil,"Rs 8,01,48,327 8 Crore+"
11,Totals (Calculated as Sum of Values),Totals (Calculated as Sum of Values),"Rs 4,43,78,419 4 Crore+","Rs 2,39,36,317 2 Crore+","Rs 1,22,99,263 1 Crore+",Nil,Nil,Nil,"Rs 8,06,13,999 8 Crore+"
