,0,1,2,3,4,5,6,7,8
0,Sr No,Description,self,spouse,huf,dependent1,dependent2,dependent3,
1,i,Cash,"3,00,000 3 Lacs+","4,00,000 4 Lacs+",Nil,Nil,Nil,Nil,"Rs 7,00,000 7 Lacs+"
2,ii,"Deposits in Banks, Financial Institutions and Non-Banking Financial Companies",Nil,Nil,Nil,Nil,Nil,Nil,Nil
3,iii,"Bonds, Debentures and Shares in companies",Nil,Nil,Nil,Nil,Nil,Nil,Nil
4,iv,"(a)  NSS, Postal Savings etc",Nil,Nil,Nil,Nil,Nil,Nil,Nil
5,iv,(b) LIC or other insurance Policies,Nil,Nil,Nil,Nil,Nil,Nil,Nil
6,v,Personal loans/advance given,Nil,Nil,Nil,Nil,Nil,Nil,Nil
7,vi,"Motor Vehicles (details of make, etc.)","Activa No.GJ27N-5464, Year-2018  34,000 34 Thou+","Fortuner, No.GJ27AA-9262, Year-2018  26,00,000 26 Lacs+",Nil,Nil,Nil,Nil,"Rs 26,34,000 26 Lacs+"
8,vii,Jewellery (give details weight value),"20 Tola  10,00,000 10 Lacs+","10 Tola  5,00,000 5 Lacs+",Nil,Nil,Nil,Nil,"Rs 15,00,000 15 Lacs+"
9,viii,"Other assets, such as values of claims / interests",Nil,Nil,Nil,Nil,Nil,Nil,Nil
10,Gross Total Value (as per Affidavit),Gross Total Value (as per Affidavit),"13,34,000 13 Lacs+","39,00,000 39 Lacs+",Nil,Nil,Nil,Nil,"Rs 52,34,000 52 Lacs+"
11,Totals (Calculated as Sum of Values),Totals (Calculated as Sum of Values),"Rs 13,34,000 13 Lacs+","Rs 35,00,000 35 Lacs+",Nil,Nil,Nil,Nil,"Rs 48,34,000 48 Lacs+"
