,0,1,2,3,4,5,6,7,8
0,Sr No,Description,self,spouse,huf,dependent1,dependent2,dependent3,
1,i,Cash,"2,25,600 2 Lacs+","3,00,000 3 Lacs+",Nil,"30,000 30 Thou+",Nil,Nil,"Rs 5,55,600 5 Lacs+"
2,ii,"Deposits in Banks, Financial Institutions and Non-Banking Financial Companies","ICICI Bank, Gdk  84,463 84 Thou+ Axis Bank, LTP Toli Chowki 15,077 15 Thou+ PCB Bak  25,000 25 Thou+","1,52,000 1 Lacs+",Nil,Nil,Nil,Nil,"Rs 2,76,540 2 Lacs+"
3,iii,"Bonds, Debentures and Shares in companies",Nil,Nil,Nil,Nil,Nil,Nil,Nil
4,iv,"(a)  NSS, Postal Savings etc",Nil,Nil,Nil,Nil,Nil,Nil,Nil
5,iv,(b) LIC or other insurance Policies,Nil,Nil,Nil,Nil,Nil,Nil,Nil
6,v,Personal loans/advance given,Nil,Nil,Nil,Nil,Nil,Nil,Nil
7,vi,"Motor Vehicles (details of make, etc.)",Nil,Nil,Nil,Nil,Nil,Nil,Nil
8,vii,Jewellery (give details weight value),"30 Gram  1,73,100 1 Lacs+","300 Gram  17,31,000 17 Lacs+",Nil,"25 Gram  1,44,250 1 Lacs+","10 Gram  57,700 57 Thou+",Nil,"Rs 21,06,050 21 Lacs+"
9,viii,"Other assets, such as values of claims / interests",Nil,Nil,Nil,Nil,Nil,Nil,Nil
10,Gross Total Value (as per Affidavit),Gross Total Value (as per Affidavit),"5,23,240 5 Lacs+","21,83,000 21 Lacs+",Nil,"1,74,250 1 Lacs+","57,700 57 Thou+",Nil,"Rs 29,38,190 29 Lacs+"
11,Totals (Calculated as Sum of Values),Totals (Calculated as Sum of Values),"Rs 5,23,240 5 Lacs+","Rs 21,83,000 21 Lacs+",Nil,"Rs 1,74,250 1 Lacs+","Rs 57,700 57 Thou+",Nil,"Rs 29,38,190 29 Lacs+"
