,0,1,2,3,4,5,6,7,8
0,Sr No,Description,self,spouse,huf,dependent1,dependent2,dependent3,
1,i,Loans from Banks / FIs,Nil,Nil,Nil,Nil,Nil,Nil,Nil
2,i,Loans due to Individual / Entity,"Loan payable to k Surya pavan reddy  1,62,50,000 1 Crore+ Loan Payable to Ediko Systems  5,00,000 5 Lacs+ Loan Payable to B Mallareddy  2,50,000 2 Lacs+","Loan payable to C Sreedevi  50,00,000 50 Lacs+ Loan payable to C Sree Sreya  50,00,000 50 Lacs+ Loan payable to G Sujatha reddy  50,00,000 50 Lacs+ Loan payable to G Yeshwanth reddy  95,00,000 95 Lacs+ Loan payable to K Shiva Kumar reddy 5,00,000 5 Lacs+ Loan payable to pelicon projects  1,08,27,600 1 Crore+ Loan payable to Rajapushpa properties pvt ltd  55,00,000 55 Lacs+ Loan payable to Sadshiva reddy  15,00,030 15 Lacs+ Loan payable to Y Jalandhar reddy 30,00,000 30 Lacs+ Rental Deposit Payable to Artha Constructions projects pvt ltd  5,00,000 5 Lacs+ Rental Deposit Payable to Sushee Hi-tech Projectc pvt ltd  6,50,000 6 Lacs+ Rental Deposit Payable to Form & Space toward Rent Advance  5,00,000 5 Lacs+",Nil,Nil,Nil,Nil,"Rs 6,44,77,630 6 Crore+"
3,i,Any other Liability,Nil,Nil,Nil,Nil,Nil,Nil,Nil
4,i,Grand Total of Liabilities (as per affidavit),"1,70,00,000 1 Crore+","4,74,77,630 4 Crore+",Nil,Nil,Nil,Nil,"Rs 6,44,77,630 6 Crore+"
5,ii,Dues to departments dealing with government accommodation,Nil,Nil,Nil,Nil,Nil,Nil,Nil
6,ii,Dues to departments dealing with supply of water,Nil,Nil,Nil,Nil,Nil,Nil,Nil
7,ii,Dues to departments dealing with supply of electricity,Nil,Nil,Nil,Nil,Nil,Nil,Nil
8,ii,Dues to departments dealing with telephones,Nil,Nil,Nil,Nil,Nil,Nil,Nil
9,ii,Dues to departments dealing with supply of transport,Nil,Nil,Nil,Nil,Nil,Nil,Nil
10,ii,Income Tax Dues,Nil,Nil,Nil,Nil,Nil,Nil,Nil
11,ii,Wealth Tax Dues,Nil,Nil,Nil,Nil,Nil,Nil,Nil
12,ii,Service Tax Dues,Nil,Nil,Nil,Nil,Nil,Nil,Nil
13,ii,Property Tax Dues,Nil,Nil,Nil,Nil,Nil,Nil,Nil
14,ii,Sales Tax Dues,Nil,Nil,Nil,Nil,Nil,Nil,Nil
15,ii,GST Dues,Nil,Nil,Nil,Nil,Nil,Nil,Nil
16,ii,Any Other Dues,Nil,Nil,Nil,Nil,Nil,Nil,Nil
17,iii,Grand Total of all Govt Dues (as per affidavit),Nil,Nil,Nil,Nil,Nil,Nil,Nil
18,iv,"Whether any other liabilities are in dispute, if so, mention the amount involved and the authority before which it is pending",Nil,Nil,Nil,Nil,Nil,Nil,Nil
19,iv,Totals (Calculated as Sum of Values),"Rs 1,70,00,000 1 Crore+","Rs 4,74,77,630 4 Crore+",Nil,Nil,Nil,Nil,"Rs 6,44,77,630 6 Crore+"
