,0,1,2,3,4,5,6,7,8
0,Sr No,Description,self,spouse,huf,dependent1,dependent2,dependent3,
1,i,Loans from Banks / FIs,"SBI Home Loan  28,29,436 28 Lacs+","Bank of Baroda Loan  36,61,466 36 Lacs+",Nil,Nil,Nil,Nil,"Rs 64,90,902 64 Lacs+"
2,i,Loans due to Individual / Entity,"Gopal Ghanghoriya Personal Loan  1,42,350 1 Lacs+ Shobhit Samaiya Personal Loan  7,00,000 7 Lacs+ Vijay Ghanghoriya Personal Loan  2,00,000 2 Lacs+ Shrimati Krushana Ghanghoriya Personal Loan  73,89,194 73 Lacs+ Shiv Kumari Personal Loan  1,00,000 1 Lacs+ Avanisha Tomar Personal Loan  6,00,000 6 Lacs+ Aavdhesha Ku. Tomar Personal Loan  2,00,000 2 Lacs+ Abhay Kumar Dubey Personal Loan  1,00,000 1 Lacs+ Abhishek Jain Personal Loan  5,60,000 5 Lacs+ Aanad Traders Personal Loan  13,22,000 13 Lacs+ Harpreet Singh Personal Loan  50,000 50 Thou+ Mukesh Jain Personal Loan  1,00,000 1 Lacs+ Rakesh Peshwani Personal Loan  1,00,000 1 Lacs+ Urban Traders Personal Loan  7,40,000 7 Lacs+ Santosh Kumar Jain  20,00,000 20 Lacs+ Shilpi Graphics  3,00,000 3 Lacs+","T.D.P. and Assosiates Personal Loan  11,96,348 11 Lacs+ Vansika Construction Loan  1,99,24,742 1 Crore+ New Metro Medical Loan  10,00,000 10 Lacs+ Ashok Goyal Loan  3,00,000 3 Lacs+",Nil,Nil,Nil,Nil,"Rs 3,70,24,634 3 Crore+"
3,i,Any other Liability,Nil,"security deposit against shops  6,20,000 6 Lacs+",Nil,Nil,Nil,Nil,"Rs 6,20,000 6 Lacs+"
4,i,Grand Total of Liabilities (as per affidavit),"1,74,32,980 1 Crore+","2,67,02,556 2 Crore+",Nil,Nil,Nil,Nil,"Rs 4,41,35,536 4 Crore+"
5,ii,Dues to departments dealing with government accommodation,Nil,Nil,Nil,Nil,Nil,Nil,Nil
6,ii,Dues to departments dealing with supply of water,Nil,Nil,Nil,Nil,Nil,Nil,Nil
7,ii,Dues to departments dealing with supply of electricity,Nil,Nil,Nil,Nil,Nil,Nil,Nil
8,ii,Dues to departments dealing with telephones,Nil,Nil,Nil,Nil,Nil,Nil,Nil
9,ii,Dues to departments dealing with supply of transport,Nil,Nil,Nil,Nil,Nil,Nil,Nil
10,ii,Income Tax Dues,Nil,Nil,Nil,Nil,Nil,Nil,Nil
11,ii,Wealth Tax Dues,Nil,Nil,Nil,Nil,Nil,Nil,Nil
12,ii,Service Tax Dues,Nil,Nil,Nil,Nil,Nil,Nil,Nil
13,ii,Property Tax Dues,Nil,Nil,Nil,Nil,Nil,Nil,Nil
14,ii,Sales Tax Dues,Nil,Nil,Nil,Nil,Nil,Nil,Nil
15,ii,GST Dues,Nil,Nil,Nil,Nil,Nil,Nil,Nil
16,ii,Any Other Dues,Nil,Nil,Nil,Nil,Nil,Nil,Nil
17,iii,Grand Total of all Govt Dues (as per affidavit),Nil,Nil,Nil,Nil,Nil,Nil,Nil
18,iv,"Whether any other liabilities are in dispute, if so, mention the amount involved and the authority before which it is pending",Nil,Nil,Nil,Nil,Nil,Nil,Nil
19,iv,Totals (Calculated as Sum of Values),"Rs 1,74,32,980 1 Crore+","Rs 2,67,02,556 2 Crore+",Nil,Nil,Nil,Nil,"Rs 4,41,35,536 4 Crore+"
