,0,1,2,3,4,5,6,7,8
0,Sr No,Description,self,spouse,huf,dependent1,dependent2,dependent3,
1,i,Cash,"5,00,000 5 Lacs+","4,00,000 4 Lacs+",Nil,Nil,Nil,Nil,"Rs 9,00,000 9 Lacs+"
2,ii,"Deposits in Banks, Financial Institutions and Non-Banking Financial Companies","HDFC Bank 2,54,605 2 Lacs+ SBI Bank 1,45,470 1 Lacs+ Indian Bank 20,90,000 20 Lacs+","HDFC Bank  69,345 69 Thou+ ICICI Bank 6,475 6 Thou+",Nil,"HDFC Bank 50,160 50 Thou+",HDFC Bank 247 2 Hund+,"HDFC Bank 3,29,705 3 Lacs+","Rs 29,46,007 29 Lacs+"
3,iii,"Bonds, Debentures and Shares in companies",Nil,Nil,Nil,"Srunjith Estates 40% 40,000 40 Thou+","Srunjith Estates 40%  40,000 40 Thou+",Nil,"Rs 80,000 80 Thou+"
4,iv,"(a)  NSS, Postal Savings etc",Nil,Nil,Nil,Nil,Nil,Nil,Nil
5,iv,(b) LIC or other insurance Policies,Nil,Nil,Nil,Nil,Nil,Nil,Nil
6,v,Personal loans/advance given,Nil,Nil,Nil,Nil,Nil,Nil,Nil
7,vi,"Motor Vehicles (details of make, etc.)","Jeep Compass TS09FC0004 Model 2017 15,00,000 15 Lacs+ Honda Shine TS09EX3149 Model 2015 25,000 25 Thou+ Active Model 2015 TS09EW6821  25,000 25 Thou+ Fortuner TS09FL7298 Model 2019  25,00,000 25 Lacs+",Nil,Nil,"Porche T1023TN5121 Model 2023  2,16,18,625 2 Crore+ BMW X5 TS09GHTR Model 2023  1,33,09,400 1 Crore+","Jawa Perak Model 2021 TS09FZ6035  1,50,000 1 Lacs+",Nil,"Rs 3,91,28,025 3 Crore+"
8,vii,Jewellery (give details weight value),"325gr. Gold 16,25,500 16 Lacs+","100Gold & Diamond Sets 35,00,000 35 Lacs+",Nil,"175gr. Gold 8,75,000 8 Lacs+","175gr. Gold 8,75,000 8 Lacs+","100g Gold 5,00,000 5 Lacs+","Rs 73,75,500 73 Lacs+"
9,viii,"Other assets, such as values of claims / interests",Nil,Nil,Nil,Nil,Nil,Nil,Nil
10,Gross Total Value (as per Affidavit),Gross Total Value (as per Affidavit),"86,65,575 86 Lacs+","39,75,820 39 Lacs+",Nil,"3,58,93,185 3 Crore+","10,65,247 10 Lacs+","8,29,705 8 Lacs+","Rs 5,04,29,532 5 Crore+"
11,Totals (Calculated as Sum of Values),Totals (Calculated as Sum of Values),"Rs 86,65,575 86 Lacs+","Rs 39,75,820 39 Lacs+",Nil,"Rs 3,58,93,185 3 Crore+","Rs 10,65,247 10 Lacs+","Rs 8,29,705 8 Lacs+","Rs 5,04,29,532 5 Crore+"
