,0,1,2,3,4,5,6,7,8
0,Sr No,Description,self,spouse,huf,dependent1,dependent2,dependent3,
1,i,Cash,"1,00,000 1 Lacs+","50,000 50 Thou+",Nil,Nil,Nil,Nil,"Rs 1,50,000 1 Lacs+"
2,ii,"Deposits in Banks, Financial Institutions and Non-Banking Financial Companies","SBI Bank, Karjan (Joint Account)  11,000 11 Thou+ HDFC Bank,Palej (Saving Account)  77,787 77 Thou+ State Bank of India, Karjan  2,42,290 2 Lacs+ State Bank of India, Karjan  2,997 2 Thou+ Baroda Central Bank, karjan  1,957 1 Thou+ Baroda Central Bank, karjan  62,744 62 Thou+ Baroda Central Bank, karjan  3,499 3 Thou+ Bank of Baroda, Vadodara  6,83,709 6 Lacs+ Bank of Baroda, Karjan  83,185 83 Thou+ Union Bank of India, Rarod  5,42,447 5 Lacs+ Union Bank of India, Rarod  4,24,961 4 Lacs+ Shri Sardar Vallbhabhai Patel Co of Society Ltd, Karjan  3,12,000 3 Lacs+ Sahjanand Co-of Bank, Karjan  7,567 7 Thou+",Nil,Nil,Nil,Nil,Nil,"Rs 24,56,143 24 Lacs+"
3,iii,"Bonds, Debentures and Shares in companies","Shri Sardar Vallbhabhai Patel Co of Society Ltd, Karjan, Shares  500 5 Hund+ Shri Aadarsh Co. of society Ltd. karjan  250 2 Hund+ Shri Sahajanand Co. of Society Ltd., Shares 250 2 Hund+ Vadodara Sugar, Karjan  6,000 6 Thou+","Shri Sardar Vallbhabhai Patel Co of Society Ltd, Karjan, Shares  500 5 Hund+",Nil,Nil,Nil,Nil,"Rs 7,500 7 Thou+"
4,iv,"(a)  NSS, Postal Savings etc","ICICI F.O.P. 5,00,000 5 Lacs+ Religuard Company, Mediclaim  75,000 75 Thou+","Religuard Company Mediclaim  75,000 75 Thou+",Nil,Nil,Nil,Nil,"Rs 6,50,000 6 Lacs+"
5,iv,(b) LIC or other insurance Policies,"LIC Of India  15,76,315 15 Lacs+","LIC Of India  5,00,000 5 Lacs+",Nil,Nil,Nil,Nil,"Rs 20,76,315 20 Lacs+"
6,v,Personal loans/advance given,Nil,Nil,Nil,Nil,Nil,Nil,Nil
7,vi,"Motor Vehicles (details of make, etc.)","Toyoto Fortuner GJ16LJ3555  22,00,000 22 Lacs+ Duster GJ61ID3555  4,28,869 4 Lacs+ Hitachi Machine  15,00,000 15 Lacs+",Nil,Nil,Nil,Nil,Nil,"Rs 41,28,869 41 Lacs+"
8,vii,Jewellery (give details weight value),"Gold 8 tola  4,08,000 4 Lacs+","Gold 32 tola  16,32,000 16 Lacs+",Nil,Nil,Nil,Nil,"Rs 20,40,000 20 Lacs+"
9,viii,"Other assets, such as values of claims / interests",Nil,Nil,Nil,Nil,Nil,Nil,Nil
10,Gross Total Value (as per Affidavit),Gross Total Value (as per Affidavit),"92,51,367 92 Lacs+","22,57,500 22 Lacs+",Nil,Nil,Nil,Nil,"Rs 1,15,08,867 1 Crore+"
11,Totals (Calculated as Sum of Values),Totals (Calculated as Sum of Values),"Rs 92,51,327 92 Lacs+","Rs 22,57,500 22 Lacs+",Nil,Nil,Nil,Nil,"Rs 1,15,08,827 1 Crore+"
