,0,1,2,3,4,5,6,7,8
0,Sr No,Description,self,spouse,huf,dependent1,dependent2,dependent3,
1,i,Cash,"66,000 66 Thou+",Nil,Nil,Nil,Nil,Nil,"Rs 66,000 66 Thou+"
2,ii,"Deposits in Banks, Financial Institutions and Non-Banking Financial Companies","State Bank of india Main Br Puduchhery sb No 3091408xxxxx  5,000 5 Thou+",Nil,Nil,Nil,Nil,Nil,"Rs 5,000 5 Thou+"
3,iii,"Bonds, Debentures and Shares in companies",Nil,Nil,Nil,Nil,Nil,Nil,Nil
4,iv,"(a)  NSS, Postal Savings etc",Nil,Nil,Nil,Nil,Nil,Nil,Nil
5,iv,(b) LIC or other insurance Policies,Nil,Nil,Nil,Nil,Nil,Nil,Nil
6,v,Personal loans/advance given,Nil,Nil,Nil,Nil,Nil,Nil,Nil
7,vi,"Motor Vehicles (details of make, etc.)","PY01 F 3966 Yamaha Bike, Date- 26.03.1996 20,000 20 Thou+ PY01 AF 9729 Yamaha Bike, Date- 11.08.2006  15,000 15 Thou+ PY01 AF 2349 Honda City car, Year- 12/07/2008  1,00,000 1 Lacs+ PY05 J 3339 KIA CARNIVAL, Date- 26.02.2020  23,16,000 23 Lacs+",Nil,Nil,Nil,Nil,Nil,"Rs 24,51,000 24 Lacs+"
8,vii,Jewellery (give details weight value),"One Ring 12gm 50,400 50 Thou+ one pearl Chain 12g  50,400 50 Thou+",Nil,Nil,Nil,Nil,Nil,"Rs 1,00,800 1 Lacs+"
9,viii,"Other assets, such as values of claims / interests",Nil,Nil,Nil,Nil,Nil,Nil,Nil
10,Gross Total Value (as per Affidavit),Gross Total Value (as per Affidavit),"26,22,800 26 Lacs+",Nil,Nil,Nil,Nil,Nil,"Rs 26,22,800 26 Lacs+"
11,Totals (Calculated as Sum of Values),Totals (Calculated as Sum of Values),"Rs 26,22,800 26 Lacs+",Nil,Nil,Nil,Nil,Nil,"Rs 26,22,800 26 Lacs+"
