,0,1,2,3,4,5,6,7,8
0,Sr No,Description,self,spouse,huf,dependent1,dependent2,dependent3,
1,i,Cash,"4,90,000 4 Lacs+","1,50,000 1 Lacs+",Nil,"15,000 15 Thou+",Nil,Nil,"Rs 6,55,000 6 Lacs+"
2,ii,"Deposits in Banks, Financial Institutions and Non-Banking Financial Companies","SBI BANK BRANCH CHANDAMETA  15,431 15 Thou+ SBI BANK BRANCH CHANDAMETA  2,34,590 2 Lacs+ SBI BANK BRANCH CHHINDWARA  11,100 11 Thou+ CENTREL BANK OF INDIA BRANCH PARASIYA 44,186 44 Thou+ YES BANK BRANCH PARASIYA 5,040 5 Thou+ SBI BANK BRANCH CHANDAMETA 0","SBI BANK BRANCH CHANDAMETA 19,556 19 Thou+ JILA SHEKARI KENDRIYA BANK BRANCH CHHINDWARA 4,741 4 Thou+",Nil,"SBI BANK BRANCH CHANDAMETA  19,166 19 Thou+",Nil,Nil,"Rs 3,53,810 3 Lacs+"
3,iii,"Bonds, Debentures and Shares in companies",Nil,Nil,Nil,Nil,Nil,Nil,Nil
4,iv,"(a)  NSS, Postal Savings etc",Nil,Nil,Nil,Nil,Nil,Nil,Nil
5,iv,(b) LIC or other insurance Policies,Nil,Nil,Nil,Nil,Nil,Nil,Nil
6,v,Personal loans/advance given,Nil,Nil,Nil,Nil,Nil,Nil,Nil
7,vi,"Motor Vehicles (details of make, etc.)","BULORO SLX 4,50,000 4 Lacs+ TOYOTA FORTUNER  35,00,000 35 Lacs+",Nil,Nil,"BUJAJ PULSAR 1,65,000 1 Lacs+",Nil,Nil,"Rs 41,15,000 41 Lacs+"
8,vii,Jewellery (give details weight value),"1 TOLA GOLD 56,000 56 Thou+ 250Gram Silver 15,250 15 Thou+","5Tola Gold 2,80,000 2 Lacs+ 500Gram Silver 30,500 30 Thou+",Nil,Nil,Nil,Nil,"Rs 3,81,750 3 Lacs+"
9,viii,"Other assets, such as values of claims / interests",Nil,Nil,Nil,Nil,Nil,Nil,Nil
10,Gross Total Value (as per Affidavit),Gross Total Value (as per Affidavit),"48,21,597 48 Lacs+","4,84,797 4 Lacs+",Nil,"1,99,166 1 Lacs+",Nil,Nil,"Rs 55,05,560 55 Lacs+"
11,Totals (Calculated as Sum of Values),Totals (Calculated as Sum of Values),"Rs 48,21,597 48 Lacs+","Rs 4,84,797 4 Lacs+",Nil,"Rs 1,99,166 1 Lacs+",Nil,Nil,"Rs 55,05,560 55 Lacs+"
