,0,1,2,3,4,5,6,7,8
0,Sr No,Description,self,spouse,huf,dependent1,dependent2,dependent3,
1,i,Cash,"3,00,000 3 Lacs+","2,50,000 2 Lacs+",Nil,"2,30,000 2 Lacs+",Nil,Nil,"Rs 7,80,000 7 Lacs+"
2,ii,"Deposits in Banks, Financial Institutions and Non-Banking Financial Companies","UCO Bank No 2005010000xxxxx  3,85,000 3 Lacs+ SBI No 2030276xxxxx  69,50,966 69 Lacs+ SBI No 1082189xxxxx  1,153 1 Thou+ AGV Bank No 732601000xxxxx  1,304 1 Thou+","UCO Bank No 2005010000xxxxx  9,74,027 9 Lacs+",Nil,"UCO Bank No 2005011000xxxxx  12,27,514 12 Lacs+ SBI No 2035936xxxxx  88,398 88 Thou+",Nil,Nil,"Rs 96,28,362 96 Lacs+"
3,iii,"Bonds, Debentures and Shares in companies",Nil,Nil,Nil,Nil,Nil,Nil,Nil
4,iv,"(a)  NSS, Postal Savings etc",Nil,Nil,Nil,Nil,Nil,Nil,Nil
5,iv,(b) LIC or other insurance Policies,"LIC Policy No 49111xxxxx  1,00,000 1 Lacs+ LIC Policy No 49389xxxxx  1,50,000 1 Lacs+","Bajaj Allianz Insurance Policy No 033009xxxxx  3,50,000 3 Lacs+",Nil,Nil,"LIC Policy No 49364xxxxx  2,00,000 2 Lacs+",Nil,"Rs 8,00,000 8 Lacs+"
6,v,Personal loans/advance given,Nil,Nil,Nil,Nil,Nil,Nil,Nil
7,vi,"Motor Vehicles (details of make, etc.)","GYPSY AMC 2362  35,000 35 Thou+ Eco Sport AS-11-J-9899  4,50,000 4 Lacs+ Honda Unicorn AS-11-K-0440  30,000 30 Thou+",Nil,Nil,Nil,Nil,Nil,"Rs 5,15,000 5 Lacs+"
8,vii,Jewellery (give details weight value),"11 GM  52,558 52 Thou+","95 GM  4,53,910 4 Lacs+",Nil,"20 GM  95,560 95 Thou+","35 GM 1,67,230 1 Lacs+",Nil,"Rs 7,69,258 7 Lacs+"
9,viii,"Other assets, such as values of claims / interests",Nil,Nil,Nil,Nil,Nil,Nil,Nil
10,Gross Total Value (as per Affidavit),Gross Total Value (as per Affidavit),"84,55,981 84 Lacs+","20,27,937 20 Lacs+",Nil,"16,41,472 16 Lacs+","3,67,230 3 Lacs+",Nil,"Rs 1,24,92,620 1 Crore+"
11,Totals (Calculated as Sum of Values),Totals (Calculated as Sum of Values),"Rs 84,55,981 84 Lacs+","Rs 20,27,937 20 Lacs+",Nil,"Rs 16,41,472 16 Lacs+","Rs 3,67,230 3 Lacs+",Nil,"Rs 1,24,92,620 1 Crore+"
