,0,1,2,3,4,5,6,7,8
0,Sr No,Description,self,spouse,huf,dependent1,dependent2,dependent3,
1,i,Loans from Banks / FIs,"Ahmedabad District Co-Operative Bank Vehicle Loan 3,20,000 3 Lacs+","Aditya Birla Capital Limited Property Loan 42,08,358 42 Lacs+","AMUL Bhatt Personal Loan 11,56,000 11 Lacs+",Nil,Nil,Nil,"Rs 56,84,358 56 Lacs+"
2,i,Loans due to Individual / Entity,"Hemaben Bhatt Personal Loan  42,08,358 42 Lacs+",Nil,Nil,Nil,Nil,Nil,"Rs 42,08,358 42 Lacs+"
3,i,Any other Liability,Nil,Nil,Nil,Nil,Nil,Nil,Nil
4,i,Grand Total of Liabilities (as per affidavit),"23,79,268 23 Lacs+","42,08,358 42 Lacs+","11,56,000 11 Lacs+",Nil,Nil,Nil,"Rs 77,43,626 77 Lacs+"
5,ii,Dues to departments dealing with government accommodation,Nil,Nil,Nil,Nil,Nil,Nil,Nil
6,ii,Dues to departments dealing with supply of water,Nil,Nil,Nil,Nil,Nil,Nil,Nil
7,ii,Dues to departments dealing with supply of electricity,Nil,Nil,Nil,Nil,Nil,Nil,Nil
8,ii,Dues to departments dealing with telephones,Nil,Nil,Nil,Nil,Nil,Nil,Nil
9,ii,Dues to departments dealing with supply of transport,Nil,Nil,Nil,Nil,Nil,Nil,Nil
10,ii,Income Tax Dues,Nil,Nil,Nil,Nil,Nil,Nil,Nil
11,ii,Wealth Tax Dues,Nil,Nil,Nil,Nil,Nil,Nil,Nil
12,ii,Service Tax Dues,Nil,Nil,Nil,Nil,Nil,Nil,Nil
13,ii,Property Tax Dues,Nil,Nil,Nil,Nil,Nil,Nil,Nil
14,ii,Sales Tax Dues,Nil,Nil,Nil,Nil,Nil,Nil,Nil
15,ii,GST Dues,Nil,Nil,Nil,Nil,Nil,Nil,Nil
16,ii,Any Other Dues,Nil,Nil,Nil,Nil,Nil,Nil,Nil
17,iii,Grand Total of all Govt Dues (as per affidavit),Nil,Nil,Nil,Nil,Nil,Nil,Nil
18,iv,"Whether any other liabilities are in dispute, if so, mention the amount involved and the authority before which it is pending",Nil,Nil,Nil,Nil,Nil,Nil,Nil
19,iv,Totals (Calculated as Sum of Values),"Rs 45,28,358 45 Lacs+","Rs 42,08,358 42 Lacs+","Rs 11,56,000 11 Lacs+",Nil,Nil,Nil,"Rs 98,92,716 98 Lacs+"
