,0,1,2,3,4,5,6,7,8
0,Sr No,Description,self,spouse,huf,dependent1,dependent2,dependent3,
1,i,Loans from Banks / FIs,Nil,Nil,Nil,Nil,Nil,Nil,Nil
2,i,Loans due to Individual / Entity,"CEID Consultant and Eng. Pvt. Ltd.  45,00,000 45 Lacs+ Dr. Narang  5,00,000 5 Lacs+ Lalit  10,00,000 10 Lacs+ Garima Mehra  26,00,000 26 Lacs+ Pardeep Kumar Kaushal  5,00,000 5 Lacs+ Rita Sharma  12,91,465 12 Lacs+ T Developers and Infra Pvt. Ltd.  55,00,000 55 Lacs+ TDI Infra  58,14,932 58 Lacs+ Vinay Kumar Wadhwa  15,00,000 15 Lacs+ Dharmbir  3,00,000 3 Lacs+ Sandeep  2,00,000 2 Lacs+ Sunita  6,00,000 6 Lacs+ Other Advances  1,40,000 1 Lacs+ Vinayak Build Tech  20,00,000 20 Lacs+ Surya Arora  2,00,000 2 Lacs+ Tanishq Kaushik  5,00,000 5 Lacs+","Universal Promotors and Developers  30,00,000 30 Lacs+ Logic Commercial Enterprises Pvt Ltd.  41,00,000 41 Lacs+ Satguru Das Sharma  6,00,000 6 Lacs+ Akshyata Sharma  5,50,000 5 Lacs+ Sunil Lakra  33,000 33 Thou+ Vinay Parkash  2,43,885 2 Lacs+",Nil,Nil,Nil,Nil,"Rs 3,56,73,282 3 Crore+"
3,i,Any other Liability,Nil,Nil,Nil,Nil,Nil,Nil,Nil
4,i,Grand Total of Liabilities (as per affidavit),"2,71,46,397 2 Crore+","85,26,858 85 Lacs+",Nil,Nil,Nil,Nil,"Rs 3,56,73,255 3 Crore+"
5,ii,Dues to departments dealing with government accommodation,Nil,Nil,Nil,Nil,Nil,Nil,Nil
6,ii,Dues to departments dealing with supply of water,Nil,Nil,Nil,Nil,Nil,Nil,Nil
7,ii,Dues to departments dealing with supply of electricity,Nil,Nil,Nil,Nil,Nil,Nil,Nil
8,ii,Dues to departments dealing with telephones,Nil,Nil,Nil,Nil,Nil,Nil,Nil
9,ii,Dues to departments dealing with supply of transport,Nil,Nil,Nil,Nil,Nil,Nil,Nil
10,ii,Income Tax Dues,Nil,Nil,Nil,Nil,Nil,Nil,Nil
11,ii,Wealth Tax Dues,Nil,Nil,Nil,Nil,Nil,Nil,Nil
12,ii,Service Tax Dues,Nil,Nil,Nil,Nil,Nil,Nil,Nil
13,ii,Property Tax Dues,Nil,Nil,Nil,Nil,Nil,Nil,Nil
14,ii,Sales Tax Dues,Nil,Nil,Nil,Nil,Nil,Nil,Nil
15,ii,GST Dues,Nil,Nil,Nil,Nil,Nil,Nil,Nil
16,ii,Any Other Dues,Nil,Nil,Nil,Nil,Nil,Nil,Nil
17,iii,Grand Total of all Govt Dues (as per affidavit),Nil,Nil,Nil,Nil,Nil,Nil,Nil
18,iv,"Whether any other liabilities are in dispute, if so, mention the amount involved and the authority before which it is pending",Nil,Nil,Nil,Nil,Nil,Nil,Nil
19,iv,Totals (Calculated as Sum of Values),"Rs 2,71,46,397 2 Crore+","Rs 85,26,885 85 Lacs+",Nil,Nil,Nil,Nil,"Rs 3,56,73,282 3 Crore+"
