,0,1,2,3,4,5,6,7,8
0,Sr No,Description,self,spouse,huf,dependent1,dependent2,dependent3,
1,i,Loans from Banks / FIs,"Sammaan Capital Home Loan, 50% Share  36,50,000 36 Lacs+","Sammaan Capital Home Loan, 50% Share  36,50,000 36 Lacs+",Nil,Nil,Nil,Nil,"Rs 73,00,000 73 Lacs+"
2,i,Loans due to Individual / Entity,"Shiv Shakti Enterprises  20,00,000 20 Lacs+ Yashvir Singh  30,00,000 30 Lacs+ Santraj  7,00,000 7 Lacs+ Deepak  30,00,000 30 Lacs+ Reeta Dhiya  8,00,000 8 Lacs+ Jagjeet Malik  5,00,000 5 Lacs+",Nil,Nil,Nil,Nil,Nil,"Rs 1,00,00,000 1 Crore+"
3,i,Any other Liability,Nil,Nil,Nil,Nil,Nil,Nil,Nil
4,i,Grand Total of Liabilities (as per affidavit),"1,36,50,000 1 Crore+","36,50,000 36 Lacs+",Nil,Nil,Nil,Nil,"Rs 1,73,00,000 1 Crore+"
5,ii,Dues to departments dealing with government accommodation,Nil,Nil,Nil,Nil,Nil,Nil,Nil
6,ii,Dues to departments dealing with supply of water,Nil,Nil,Nil,Nil,Nil,Nil,Nil
7,ii,Dues to departments dealing with supply of electricity,Nil,Nil,Nil,Nil,Nil,Nil,Nil
8,ii,Dues to departments dealing with telephones,Nil,Nil,Nil,Nil,Nil,Nil,Nil
9,ii,Dues to departments dealing with supply of transport,Nil,Nil,Nil,Nil,Nil,Nil,Nil
10,ii,Income Tax Dues,Nil,Nil,Nil,Nil,Nil,Nil,Nil
11,ii,Wealth Tax Dues,Nil,Nil,Nil,Nil,Nil,Nil,Nil
12,ii,Service Tax Dues,Nil,Nil,Nil,Nil,Nil,Nil,Nil
13,ii,Property Tax Dues,Nil,Nil,Nil,Nil,Nil,Nil,Nil
14,ii,Sales Tax Dues,Nil,Nil,Nil,Nil,Nil,Nil,Nil
15,ii,GST Dues,Nil,Nil,Nil,Nil,Nil,Nil,Nil
16,ii,Any Other Dues,Nil,Nil,Nil,Nil,Nil,Nil,Nil
17,iii,Grand Total of all Govt Dues (as per affidavit),Nil,Nil,Nil,Nil,Nil,Nil,Nil
18,iv,"Whether any other liabilities are in dispute, if so, mention the amount involved and the authority before which it is pending",Nil,Nil,Nil,Nil,Nil,Nil,Nil
19,iv,Totals (Calculated as Sum of Values),"Rs 1,36,50,000 1 Crore+","Rs 36,50,000 36 Lacs+",Nil,Nil,Nil,Nil,"Rs 1,73,00,000 1 Crore+"
