,0,1,2,3,4,5,6,7,8
0,Sr No,Description,self,spouse,huf,dependent1,dependent2,dependent3,
1,i,Cash,"1,15,000 1 Lacs+","1,00,000 1 Lacs+",Nil,"90,000 90 Thou+","2,00,000 2 Lacs+","7,000 7 Thou+","Rs 5,12,000 5 Lacs+"
2,ii,"Deposits in Banks, Financial Institutions and Non-Banking Financial Companies","SBI Branch Mandal Saving Account  4,500 4 Thou+ SBI Branch Mandal Current Account  50,000 50 Thou+ Uco Bank Account  5,328 5 Thou+ Punjab National Bank, Branch Bhilwara Account  10,000 10 Thou+","BRKGB Mandal Chouraya Account  5,000 5 Thou+",Nil,"HDFC Branch Bhilwara Account  3,300 3 Thou+ BRKGB Branch Mandal Bhilwara Account  2,000 2 Thou+","Bank of Baroda Branch Transport Nagar, Bhilwara account  5,300 5 Thou+",Nil,"Rs 85,428 85 Thou+"
3,iii,"Bonds, Debentures and Shares in companies",Nil,Nil,Nil,Nil,Nil,Nil,Nil
4,iv,"(a)  NSS, Postal Savings etc",Nil,Nil,Nil,Nil,Nil,Nil,Nil
5,iv,(b) LIC or other insurance Policies,Nil,Nil,Nil,Nil,Nil,Nil,Nil
6,v,Personal loans/advance given,Nil,Nil,Nil,Nil,Nil,Nil,Nil
7,vi,"Motor Vehicles (details of make, etc.)","Bajaj Pulsar Reg. No. RJ 06SD 7500 Year 2007  20,000 20 Thou+",Nil,Nil,"Bajaj Platina Reg. No. RJ 06 BH 0153 Year 2023  75,300 75 Thou+",Nil,Nil,"Rs 95,300 95 Thou+"
8,vii,Jewellery (give details weight value),"Gold 90 Gram 5,35,680 5 Lacs+ Silver 500 Gram  35,000 35 Thou+","Gold 410 Gram  24,40,320 24 Lacs+ Silver 6 Kg  4,20,000 4 Lacs+",Nil,"Gold 40 Gram  2,38,000 2 Lacs+ Silver 200 Gram  14,000 14 Thou+","Gold 50 Gram  2,97,000 2 Lacs+ Silver 100 Gram  7,000 7 Thou+","Gold 60 Gram  3,57,000 3 Lacs+ Silver 45 Gram  3,150 3 Thou+","Rs 43,47,150 43 Lacs+"
9,viii,"Other assets, such as values of claims / interests",Nil,Nil,Nil,Nil,Nil,Nil,Nil
10,Gross Total Value (as per Affidavit),Gross Total Value (as per Affidavit),"7,75,508 7 Lacs+","29,65,320 29 Lacs+",Nil,"4,22,600 4 Lacs+","5,09,800 5 Lacs+","3,67,150 3 Lacs+","Rs 50,40,378 50 Lacs+"
11,Totals (Calculated as Sum of Values),Totals (Calculated as Sum of Values),"Rs 7,75,508 7 Lacs+","Rs 29,65,320 29 Lacs+",Nil,"Rs 4,22,600 4 Lacs+","Rs 5,09,300 5 Lacs+","Rs 3,67,150 3 Lacs+","Rs 50,39,878 50 Lacs+"
