,0,1,2,3,4,5,6,7,8
0,Sr No,Description,self,spouse,huf,dependent1,dependent2,dependent3,
1,i,Loans from Banks / FIs,"SBi Aurangabad Gold Loan A/c 4,77,054 4 Lacs+ SBI Home Loan -1  36,08,618 36 Lacs+ SBI Home Loan -2  45,11,236 45 Lacs+ SBI Home Loan -3  2,99,173 2 Lacs+ Mahindra Finance Car Loan -3 Nos  22,53,713 22 Lacs+ From Indusind Bank Vehicle Loan - 2 Nos  19,06,520 19 Lacs+","SBI Aurangabad Gold Loan 4,99,524 4 Lacs+",Nil,"SBI Aurangabad Gold Loan 4,58,747 4 Lacs+","SBI Aurangabadd Gold Loan 4,46,515 4 Lacs+ Mahindra Finance Car Loan 1 3,87,356 3 Lacs+ Mahindra Finance Car Loan 2 3,88,421 3 Lacs+",Nil,"Rs 1,52,36,877 1 Crore+"
2,i,Loans due to Individual / Entity,"N Shaikh 2,30,000 2 Lacs+ Ibrahim Biswas 4,34,000 4 Lacs+ IB Real Contraution 3,40,000 3 Lacs+ I Hossain 4,50,000 4 Lacs+ Rani Ptti 1,50,000 1 Lacs+ S Bibi 17,54,000 17 Lacs+ SJ Infra Engg Co  19,00,000 19 Lacs+ SK Das 4,00,000 4 Lacs+","Loan from J.B.F.P Ltd. Business Loan  2,67,341 2 Lacs+",Nil,Nil,Nil,Nil,"Rs 59,25,341 59 Lacs+"
3,i,Any other Liability,"(i) Sundary Creditors (Inian Oil Corp. M.H.Traders, Transcare & other) (ii) Liablity for audit fees & expenses 46,12,196 46 Lacs+",Nil,Nil,Nil,Nil,Nil,"Rs 46,12,196 46 Lacs+"
4,i,Grand Total of Liabilities (as per affidavit),"2,33,26,511 2 Crore+","7,66,865 7 Lacs+",Nil,"4,58,747 4 Lacs+","12,22,292 12 Lacs+",Nil,"Rs 2,57,74,415 2 Crore+"
5,ii,Dues to departments dealing with government accommodation,Nil,Nil,Nil,Nil,Nil,Nil,Nil
6,ii,Dues to departments dealing with supply of water,Nil,Nil,Nil,Nil,Nil,Nil,Nil
7,ii,Dues to departments dealing with supply of electricity,Nil,Nil,Nil,Nil,Nil,Nil,Nil
8,ii,Dues to departments dealing with telephones,Nil,Nil,Nil,Nil,Nil,Nil,Nil
9,ii,Dues to departments dealing with supply of transport,Nil,Nil,Nil,Nil,Nil,Nil,Nil
10,ii,Income Tax Dues,Nil,Nil,Nil,Nil,Nil,Nil,Nil
11,ii,Wealth Tax Dues,Nil,Nil,Nil,Nil,Nil,Nil,Nil
12,ii,Service Tax Dues,Nil,Nil,Nil,Nil,Nil,Nil,Nil
13,ii,Property Tax Dues,Nil,Nil,Nil,Nil,Nil,Nil,Nil
14,ii,Sales Tax Dues,Nil,Nil,Nil,Nil,Nil,Nil,Nil
15,ii,GST Dues,Nil,Nil,Nil,Nil,Nil,Nil,Nil
16,ii,Any Other Dues,Nil,Nil,Nil,Nil,Nil,Nil,Nil
17,iii,Grand Total of all Govt Dues (as per affidavit),Nil,Nil,Nil,Nil,Nil,Nil,Nil
18,iv,"Whether any other liabilities are in dispute, if so, mention the amount involved and the authority before which it is pending",Nil,Nil,Nil,Nil,Nil,Nil,Nil
19,iv,Totals (Calculated as Sum of Values),"Rs 2,33,26,510 2 Crore+","Rs 7,66,865 7 Lacs+",Nil,"Rs 4,58,747 4 Lacs+","Rs 12,22,292 12 Lacs+",Nil,"Rs 2,57,74,414 2 Crore+"
