,0,1,2,3,4,5,6,7,8
0,Sr No,Description,self,spouse,huf,dependent1,dependent2,dependent3,
1,i,Cash,"4,51,600 4 Lacs+",Nil,Nil,Nil,Nil,Nil,"Rs 4,51,600 4 Lacs+"
2,ii,"Deposits in Banks, Financial Institutions and Non-Banking Financial Companies","BOB Raipur 26,832 26 Thou+ JSMB Raipur  1,140 1 Thou+ PNB Raipur  5,000 5 Thou+ UBI Raipur  28,816 28 Thou+ CRGB Raipur  673 6 Hund+",Nil,Nil,Nil,Nil,Nil,"Rs 62,461 62 Thou+"
3,iii,"Bonds, Debentures and Shares in companies","ULFRG Noofunit, 3947.76  63,900 63 Thou+",Nil,Nil,Nil,Nil,Nil,"Rs 63,900 63 Thou+"
4,iv,"(a)  NSS, Postal Savings etc","3,06,442 3 Lacs+",Nil,Nil,Nil,Nil,Nil,"Rs 3,06,442 3 Lacs+"
5,iv,(b) LIC or other insurance Policies,"Star Union Doichi Life Insurance  4,00,000 4 Lacs+",Nil,Nil,Nil,Nil,Nil,"Rs 4,00,000 4 Lacs+"
6,v,Personal loans/advance given,Nil,Nil,Nil,Nil,Nil,Nil,Nil
7,vi,"Motor Vehicles (details of make, etc.)","MG Gloster Model 2023  38,99,800 38 Lacs+ Tata Hitachi Model 2022  59,50,000 59 Lacs+",Nil,Nil,Nil,Nil,Nil,"Rs 98,49,800 98 Lacs+"
8,vii,Jewellery (give details weight value),"Gold 491gm 15,47,632 15 Lacs+",Nil,Nil,Nil,Nil,Nil,"Rs 15,47,632 15 Lacs+"
9,viii,"Other assets, such as values of claims / interests",Nil,Nil,Nil,Nil,Nil,Nil,Nil
10,Gross Total Value (as per Affidavit),Gross Total Value (as per Affidavit),"1,23,21,835 1 Crore+",Nil,Nil,Nil,Nil,Nil,"Rs 1,23,21,835 1 Crore+"
11,Totals (Calculated as Sum of Values),Totals (Calculated as Sum of Values),"Rs 1,26,81,835 1 Crore+",Nil,Nil,Nil,Nil,Nil,"Rs 1,26,81,835 1 Crore+"
