,0,1,2,3,4,5,6,7,8
0,Sr No,Description,self,spouse,huf,dependent1,dependent2,dependent3,
1,i,Loans from Banks / FIs,"Mahindra and Mahindra Financial Service Limited-7873929, Term Loan  33,66,300 33 Lacs+ Mahindra and Mahindra Financial Service Limited8191693, Term Loan  67,15,200 67 Lacs+ Indusind Bank-KBK00238E, Term Loan  11,22,002 11 Lacs+ Indusind Bank-KBK00252E Term Loan  32,99,610 32 Lacs+ Indusind Bank-KBK00239E, term Loan  9,66,851 9 Lacs+ Tata Motors Finance Ltd-5004133355, Term Loan  25,36,524 25 Lacs+ Tata Motors Finance Ltd-5004133357, Term Loan  25,36,524 25 Lacs+ Tata Motors Finance Ltd-8000157680, Term Loan  12,55,990 12 Lacs+ Tata Motors Finance Ltd-8000157701, Term Loan  12,56,010 12 Lacs+ Tata Motors Ltd-8000157702, Term Loan  12,56,010 12 Lacs+ Tata Motors Finance Ltd-8000157709, Term Loan  10,72,084 10 Lacs+ Tata Motors Finance Ltd-8000201098, Term Loan  33,17,020 33 Lacs+ Tata Motors Finance Ltd, 8000201099, Term Loan  33,17,019 33 Lacs+ Sany Heavy Industry India Pvt Ltd, YN00017203, term Loan  10,42,278 10 Lacs+ Toyato Motors Financial Ltd-NBLR1210581, Term Loan  10,97,744 10 Lacs+ Bank of Baroda-67290500000013, Overdraft  70,00,000 70 Lacs+",Nil,Nil,Nil,Nil,Nil,"Rs 4,11,57,166 4 Crore+"
2,i,Loans due to Individual / Entity,Nil,Nil,Nil,Nil,Nil,Nil,Nil
3,i,Any other Liability,Nil,Nil,Nil,Nil,Nil,Nil,Nil
4,i,Grand Total of Liabilities (as per affidavit),"4,11,57,166 4 Crore+",Nil,Nil,Nil,Nil,Nil,"Rs 4,11,57,166 4 Crore+"
5,ii,Dues to departments dealing with government accommodation,Nil,Nil,Nil,Nil,Nil,Nil,Nil
6,ii,Dues to departments dealing with supply of water,Nil,Nil,Nil,Nil,Nil,Nil,Nil
7,ii,Dues to departments dealing with supply of electricity,Nil,Nil,Nil,Nil,Nil,Nil,Nil
8,ii,Dues to departments dealing with telephones,Nil,Nil,Nil,Nil,Nil,Nil,Nil
9,ii,Dues to departments dealing with supply of transport,Nil,Nil,Nil,Nil,Nil,Nil,Nil
10,ii,Income Tax Dues,Nil,Nil,Nil,Nil,Nil,Nil,Nil
11,ii,Wealth Tax Dues,Nil,Nil,Nil,Nil,Nil,Nil,Nil
12,ii,Service Tax Dues,Nil,Nil,Nil,Nil,Nil,Nil,Nil
13,ii,Property Tax Dues,Nil,Nil,Nil,Nil,Nil,Nil,Nil
14,ii,Sales Tax Dues,Nil,Nil,Nil,Nil,Nil,Nil,Nil
15,ii,GST Dues,Nil,Nil,Nil,Nil,Nil,Nil,Nil
16,ii,Any Other Dues,"Bill No-202304295155601, BESCOM  23,42,872 23 Lacs+ Bill No-202304335852801  19,40,291 19 Lacs+",Nil,Nil,Nil,Nil,Nil,"Rs 42,83,163 42 Lacs+"
17,iii,Grand Total of all Govt Dues (as per affidavit),"43,83,163 43 Lacs+",Nil,Nil,Nil,Nil,Nil,"Rs 43,83,163 43 Lacs+"
18,iv,"Whether any other liabilities are in dispute, if so, mention the amount involved and the authority before which it is pending","GBE/HB 9Kolar) DCB/17-18/1554  1,83,74,209 1 Crore+ GBE/HB (Kolar)/KGG/17-18/1251  16,24,43,700 16 Crore+ GBE/HB(kolar)/KGG/17-18/1246  15,95,13,900 15 Crore+ GBE/HB (Kolar)/KGG/17-18/1243  1,51,55,700 1 Crore+ Senior Geologist departmetn of Mines and Geology Kolar dist, notice no-DC9Audi)4.7/DRC-01A/NSC/2022-23, Case ID No-262578, Deputy Commissioner of commercial Taxes (Audit)-4.7, DGSTO-4  4,95,054 4 Lacs+",Nil,Nil,Nil,Nil,Nil,"Rs 35,59,82,563 35 Crore+"
19,iv,Totals (Calculated as Sum of Values),"Rs 40,14,22,892 40 Crore+",Nil,Nil,Nil,Nil,Nil,"Rs 40,14,22,892 40 Crore+"
