,0,1,2,3,4,5,6,7,8
0,Sr No,Description,self,spouse,huf,dependent1,dependent2,dependent3,
1,i,Cash,"2,00,000 2 Lacs+","50,000 50 Thou+",Nil,Nil,Nil,Nil,"Rs 2,50,000 2 Lacs+"
2,ii,"Deposits in Banks, Financial Institutions and Non-Banking Financial Companies","State Bank of India, Neradigoda  8,57,626 8 Lacs+ State Bank of India, Neradigoda  12,954 12 Thou+ State Bank of India, Neradigoda  39,99,946 39 Lacs+","State Bank of India, Neradigoda 12,88,089 12 Lacs+",Nil,Nil,Nil,Nil,"Rs 61,58,615 61 Lacs+"
3,iii,"Bonds, Debentures and Shares in companies",Nil,Nil,Nil,Nil,Nil,Nil,Nil
4,iv,"(a)  NSS, Postal Savings etc",Nil,Nil,Nil,Nil,Nil,Nil,Nil
5,iv,(b) LIC or other insurance Policies,"SBI Life Insurance 18,00,000 18 Lacs+",Nil,Nil,Nil,Nil,Nil,"Rs 18,00,000 18 Lacs+"
6,v,Personal loans/advance given,Nil,Nil,Nil,Nil,Nil,Nil,Nil
7,vi,"Motor Vehicles (details of make, etc.)",Nil,"Innova Van TS01ER2345 2022  21,00,000 21 Lacs+",Nil,Nil,Nil,Nil,"Rs 21,00,000 21 Lacs+"
8,vii,Jewellery (give details weight value),"6 Tulas Gold  3,60,000 3 Lacs+","30 Tulas Gold 18,00,000 18 Lacs+",Nil,Nil,Nil,Nil,"Rs 21,60,000 21 Lacs+"
9,viii,"Other assets, such as values of claims / interests",Nil,Nil,Nil,Nil,Nil,Nil,Nil
10,Gross Total Value (as per Affidavit),Gross Total Value (as per Affidavit),"72,30,527 72 Lacs+","52,38,089 52 Lacs+",Nil,Nil,Nil,Nil,"Rs 1,24,68,616 1 Crore+"
11,Totals (Calculated as Sum of Values),Totals (Calculated as Sum of Values),"Rs 72,30,526 72 Lacs+","Rs 52,38,089 52 Lacs+",Nil,Nil,Nil,Nil,"Rs 1,24,68,615 1 Crore+"
