,0,1,2,3,4,5,6,7,8
0,Sr No,Description,self,spouse,huf,dependent1,dependent2,dependent3,
1,i,Cash,"20,000 20 Thou+",Nil,Nil,Nil,Nil,Nil,"Rs 20,000 20 Thou+"
2,ii,"Deposits in Banks, Financial Institutions and Non-Banking Financial Companies",93,Nil,Nil,Nil,Nil,Nil,Rs 93
3,iii,"Bonds, Debentures and Shares in companies",Nil,Nil,Nil,Nil,Nil,Nil,Nil
4,iv,"(a)  NSS, Postal Savings etc",Nil,Nil,Nil,Nil,Nil,Nil,Nil
5,iv,(b) LIC or other insurance Policies,Nil,Nil,Nil,Nil,Nil,Nil,Nil
6,v,Personal loans/advance given,Nil,Nil,Nil,Nil,Nil,Nil,Nil
7,vi,"Motor Vehicles (details of make, etc.)",Nil,"Car-Maruti Suzuki Celenio-OD01AD6285-2019  7,00,000 7 Lacs+",Nil,"Bike-OD1R1882-2019  95,000 95 Thou+","Hero-scooty-OD112787-2019  96,000 96 Thou+",Nil,"Rs 8,91,000 8 Lacs+"
8,vii,Jewellery (give details weight value),Nil,"20gm Gold  1,40,000 1 Lacs+",Nil,Nil,Nil,Nil,"Rs 1,40,000 1 Lacs+"
9,viii,"Other assets, such as values of claims / interests",Nil,Nil,Nil,Nil,Nil,Nil,Nil
10,Gross Total Value (as per Affidavit),Gross Total Value (as per Affidavit),"20,093 20 Thou+","2,40,000 2 Lacs+",Nil,"95,000 95 Thou+","96,000 96 Thou+",Nil,"Rs 4,51,093 4 Lacs+"
11,Totals (Calculated as Sum of Values),Totals (Calculated as Sum of Values),"Rs 20,093 20 Thou+","Rs 8,40,000 8 Lacs+",Nil,"Rs 95,000 95 Thou+","Rs 96,000 96 Thou+",Nil,"Rs 10,51,093 10 Lacs+"
