,0,1,2,3,4,5,6,7,8
0,Sr No,Description,self,spouse,huf,dependent1,dependent2,dependent3,
1,i,Loans from Banks / FIs,"Personal Loan From ICICI Bank  11,62,102 11 Lacs+ Car Loan From ICICI Bank  11,43,293 11 Lacs+ LIC Housing Finance Mortgage Loan  1,66,79,424 1 Crore+ xis Bank Gold Loan  26,00,000 26 Lacs+",Nil,Nil,Nil,Nil,Nil,"Rs 2,15,84,819 2 Crore+"
2,i,Loans due to Individual / Entity,"Sovan Chatterjee Personal Loan  10,80,000 10 Lacs+ Sublabh Dealers Pvt Ltd  3,55,00,000 3 Crore+",Nil,Nil,Nil,Nil,Nil,"Rs 3,65,80,000 3 Crore+"
3,i,Any other Liability,"17,11,191 17 Lacs+",Nil,Nil,Nil,Nil,Nil,"Rs 17,11,191 17 Lacs+"
4,i,Grand Total of Liabilities (as per affidavit),"5,98,76,010 5 Crore+",Nil,Nil,Nil,Nil,Nil,"Rs 5,98,76,010 5 Crore+"
5,ii,Dues to departments dealing with government accommodation,Nil,Nil,Nil,Nil,Nil,Nil,Nil
6,ii,Dues to departments dealing with supply of water,Nil,Nil,Nil,Nil,Nil,Nil,Nil
7,ii,Dues to departments dealing with supply of electricity,Nil,Nil,Nil,Nil,Nil,Nil,Nil
8,ii,Dues to departments dealing with telephones,Nil,Nil,Nil,Nil,Nil,Nil,Nil
9,ii,Dues to departments dealing with supply of transport,Nil,Nil,Nil,Nil,Nil,Nil,Nil
10,ii,Income Tax Dues,"CIT(A) Kolkata 7/11159/2017-18 AY 2015-16 Commissioner of Income Tax (Appeals) National Faceless Appeal Centre Sections 246 of Income Tax Act 1961  26,73,350 26 Lacs+ CIT(A) Kolkata 7/10457/2019-20 AY 2017-18, Sections 246 of Income Tax Act 1961  40,81,170 40 Lacs+",Nil,Nil,Nil,Nil,Nil,"Rs 67,54,520 67 Lacs+"
11,ii,Wealth Tax Dues,Nil,Nil,Nil,Nil,Nil,Nil,Nil
12,ii,Service Tax Dues,Nil,Nil,Nil,Nil,Nil,Nil,Nil
13,ii,Property Tax Dues,Nil,Nil,Nil,Nil,Nil,Nil,Nil
14,ii,Sales Tax Dues,Nil,Nil,Nil,Nil,Nil,Nil,Nil
15,ii,GST Dues,Nil,Nil,Nil,Nil,Nil,Nil,Nil
16,ii,Any Other Dues,Nil,Nil,Nil,Nil,Nil,Nil,Nil
17,iii,Grand Total of all Govt Dues (as per affidavit),"67,54,520 67 Lacs+",Nil,Nil,Nil,Nil,Nil,"Rs 67,54,520 67 Lacs+"
18,iv,"Whether any other liabilities are in dispute, if so, mention the amount involved and the authority before which it is pending",Nil,Nil,Nil,Nil,Nil,Nil,Nil
19,iv,Totals (Calculated as Sum of Values),"Rs 6,66,30,530 6 Crore+",Nil,Nil,Nil,Nil,Nil,"Rs 6,66,30,530 6 Crore+"
