,0,1,2,3,4,5,6,7,8
0,Sr No,Description,self,spouse,huf,dependent1,dependent2,dependent3,
1,i,Cash,"1,51,000 1 Lacs+","2,00,000 2 Lacs+",Nil,Nil,Nil,Nil,"Rs 3,51,000 3 Lacs+"
2,ii,"Deposits in Banks, Financial Institutions and Non-Banking Financial Companies","SBI Branch- Sitapur 0 SBI Jaipur  8,014 8 Thou+ U.S. Finance Bank Nohar  13,799 13 Thou+ SBI Nohar  1,506 1 Thou+ HDFC For Election Branch- Nohar No 2010066740xxxxx  10,000 10 Thou+","PNB Nohar  52,853 52 Thou+",Nil,"PNB Nohar  37,067 37 Thou+",Nil,Nil,"Rs 1,23,239 1 Lacs+"
3,iii,"Bonds, Debentures and Shares in companies",Nil,Nil,Nil,Nil,Nil,Nil,Nil
4,iv,"(a)  NSS, Postal Savings etc",Nil,Nil,Nil,Nil,Nil,Nil,Nil
5,iv,(b) LIC or other insurance Policies,Nil,Nil,Nil,Nil,Nil,Nil,Nil
6,v,Personal loans/advance given,Nil,Nil,Nil,Nil,Nil,Nil,Nil
7,vi,"Motor Vehicles (details of make, etc.)","Car RJ49CA4005  8,28,131 8 Lacs+ CAR Inova RJ14UN0006  15,85,000 15 Lacs+",Nil,Nil,Nil,Nil,Nil,"Rs 24,13,131 24 Lacs+"
8,vii,Jewellery (give details weight value),"Gold 100gm  6,00,000 6 Lacs+","Gold 400gm  24,00,000 24 Lacs+ Silver 500gm  35,000 35 Thou+",Nil,Nil,Nil,Nil,"Rs 30,35,000 30 Lacs+"
9,viii,"Other assets, such as values of claims / interests",Nil,Nil,Nil,Nil,Nil,Nil,Nil
10,Gross Total Value (as per Affidavit),Gross Total Value (as per Affidavit),"31,97,450 31 Lacs+","26,87,853 26 Lacs+",Nil,"37,067 37 Thou+",Nil,Nil,"Rs 59,22,370 59 Lacs+"
11,Totals (Calculated as Sum of Values),Totals (Calculated as Sum of Values),"Rs 31,97,450 31 Lacs+","Rs 26,87,853 26 Lacs+",Nil,"Rs 37,067 37 Thou+",Nil,Nil,"Rs 59,22,370 59 Lacs+"
