,0,1,2,3,4,5,6,7,8
0,Sr No,Description,self,spouse,huf,dependent1,dependent2,dependent3,
1,i,Cash,"1,13,533 1 Lacs+","15,000 15 Thou+",Nil,Nil,Nil,Nil,"Rs 1,28,533 1 Lacs+"
2,ii,"Deposits in Banks, Financial Institutions and Non-Banking Financial Companies","Bank Of Baroda,Cortalim 6,71,323 6 Lacs+ Cortalim Credit Society Cortalim Branch S/B A/C No.2,01  3,59,351 3 Lacs+ Cortalim Credit Society Cortalim Branch S/B A/C No.5.02  14,37,847 14 Lacs+ Cortalim Credit Society Cortalim Branch S/B A/C No.5.01  5,51,877 5 Lacs+","Bank Of Baroda,Cortalim Branch S/B A/C No.7488 4,32,700 4 Lacs+ Cortalim Credit Society Cortalim Branch S/B A/C No.2.26  26,644 26 Thou+ Fixed Deposit With Bank Of Branch Baroda No 0489030001xxxxx  10,77,785 10 Lacs+ Fixed Deposit With Bank Of Branch Baroda No 0489030001xxxxx  1,50,000 1 Lacs+ Cortalim Credit Society Cortalim Branch S/B No 200xxxxx  21,00,000 21 Lacs+ Fd With India Oversesa Bank No 078xxxxx  13,00,000 13 Lacs+",Nil,Nil,Nil,Nil,"Rs 81,07,527 81 Lacs+"
3,iii,"Bonds, Debentures and Shares in companies","Shares of The Cortalim Urban Co-op Credit Society Ltd., 1800 Shares  1,80,000 1 Lacs+ Shares of Cancelho De Mormugo (Comnidade De Sancoale)  20 Shares of Cancelho De Mormugo (Comnidade De Cortalim)  20 Security Deposit in Water Resources Dept. Margao  30,203 30 Thou+ Deposits with HDFC Bank  25,000 25 Thou+","Shares of The Cortalim Urban Co-op Credit Society Ltd., 5 Shares  500 5 Hund+ Shares of Cancelho De Mormugo (Comnidade De Cortalim) 20",Nil,Nil,Nil,Nil,"Rs 2,35,763 2 Lacs+"
4,iv,"(a)  NSS, Postal Savings etc",Nil,Nil,Nil,Nil,Nil,Nil,Nil
5,iv,(b) LIC or other insurance Policies,Nil,Nil,Nil,Nil,Nil,Nil,Nil
6,v,Personal loans/advance given,"Advance Taxes & TDS 2,41,661 2 Lacs+ Sundary Debtors  60,000 60 Thou+",Nil,Nil,Nil,Nil,Nil,"Rs 3,01,661 3 Lacs+"
7,vi,"Motor Vehicles (details of make, etc.)","Motor Car Fortuner GA-06-E-1661 Yr Feb 2014 W.D.V  8,31,754 8 Lacs+ Motors Bus Ga-06-T-6645 Yr-2019/11029  26,29,080 26 Lacs+ Opel Corsa GA-06-A-1661  37,798 37 Thou+","Motor Bus, Year 19.10.2016, GA06T4409  10,63,757 10 Lacs+",Nil,Nil,Nil,Nil,"Rs 45,62,389 45 Lacs+"
8,vii,Jewellery (give details weight value),"215 Gram of Gold 9,67,500 9 Lacs+","367.60 gram of Gold 16,54,200 16 Lacs+",Nil,"20 Gram Of Gold 90,000 90 Thou+","15 Grams of Gold  67,500 67 Thou+","15 Gram Gold  67,500 67 Thou+","Rs 28,46,700 28 Lacs+"
9,viii,"Other assets, such as values of claims / interests",Nil,Nil,Nil,Nil,Nil,Nil,Nil
10,Gross Total Value (as per Affidavit),Gross Total Value (as per Affidavit),"81,36,969 81 Lacs+","78,20,606 78 Lacs+",Nil,"90,000 90 Thou+","67,500 67 Thou+","67,500 67 Thou+","Rs 1,61,82,575 1 Crore+"
11,Totals (Calculated as Sum of Values),Totals (Calculated as Sum of Values),"Rs 81,36,967 81 Lacs+","Rs 78,20,606 78 Lacs+",Nil,"Rs 90,000 90 Thou+","Rs 67,500 67 Thou+","Rs 67,500 67 Thou+","Rs 1,61,82,573 1 Crore+"
