,0,1,2,3,4,5,6,7,8
0,Sr No,Description,self,spouse,huf,dependent1,dependent2,dependent3,
1,i,Cash,"52,000 52 Thou+","48,000 48 Thou+",Nil,Nil,Nil,Nil,"Rs 1,00,000 1 Lacs+"
2,ii,"Deposits in Banks, Financial Institutions and Non-Banking Financial Companies","SBI Dehradun SB No 3226163xxxxx  96,02,965 96 Lacs+ Indian(Allahabad) Bank D.Dun SB No 2021620xxxxx  26,22,759 26 Lacs+ SBI Sahaspur D.Dun New CA No 4072393xxxxx  10,00,243 10 Lacs+ Jharja Sadhan Sahkari Samiti Ltd Dist Dehradun SB AC No-12  2,21,949 2 Lacs+ PNB Subhash Road Dehradun SB Joint No 184301010000xxxxx  5,51,473 5 Lacs+ UCO Bank Jharjra No 3342011001xxxxx  4,26,950 4 Lacs+ UCO Bank Jharjra FD No 3342031000xxxxx  27,79,927 27 Lacs+","SBI Sahaspur D.Dun SB No 3472475xxxxx  4,27,337 4 Lacs+ Jharja Sadhan Sahkari Samiti Ltd Dist Dehradun SB AC No-364  12,99,273 12 Lacs+",Nil,Nil,Nil,Nil,"Rs 1,89,32,876 1 Crore+"
3,iii,"Bonds, Debentures and Shares in companies",Nil,Nil,Nil,Nil,Nil,Nil,Nil
4,iv,"(a)  NSS, Postal Savings etc",Nil,Nil,Nil,Nil,Nil,Nil,Nil
5,iv,(b) LIC or other insurance Policies,"SBI Life Insurance Policy No 5359520xxxxx  15,00,000 15 Lacs+","LIC Policy No 27309xxxxx  2,00,000 2 Lacs+",Nil,"LIC Policy No 27404xxxxx  1,00,000 1 Lacs+ LIC Policy No 27404xxxxx  1,00,000 1 Lacs+",Nil,Nil,"Rs 19,00,000 19 Lacs+"
6,v,Personal loans/advance given,Nil,Nil,Nil,Nil,Nil,Nil,Nil
7,vi,"Motor Vehicles (details of make, etc.)","Maruti Baleno Car Model No-2019 Reg No-UK-07-DP-2100 Date of Purchased 29-08-2019  8,00,000 8 Lacs+","Hyundai Crteta Car Reg No-UK-07-FB-2100 Date of Purchased 04-12-2021  16,00,000 16 Lacs+ Scooter Activa Model No-2019 Reg No-UK-07-BR-1221 Date of Purchased 07-12-2019  65,000 65 Thou+",Nil,Nil,Nil,Nil,"Rs 24,65,000 24 Lacs+"
8,vii,Jewellery (give details weight value),"Ring, Chain 6 Tola Gold 1,80,000 1 Lacs+","21 Tola Gold 6,30,000 6 Lacs+ Silver 15 Tola 10,000 10 Thou+",Nil,Nil,Nil,Nil,"Rs 8,20,000 8 Lacs+"
9,viii,"Other assets, such as values of claims / interests",Nil,Nil,Nil,Nil,Nil,Nil,Nil
10,Gross Total Value (as per Affidavit),Gross Total Value (as per Affidavit),0,0,Nil,Nil,Nil,Nil,Rs 0
11,Totals (Calculated as Sum of Values),Totals (Calculated as Sum of Values),"Rs 1,97,38,266 1 Crore+","Rs 42,79,610 42 Lacs+",Nil,"Rs 2,00,000 2 Lacs+",Nil,Nil,"Rs 2,42,17,876 2 Crore+"
