,0,1,2,3,4,5,6,7,8
0,Sr No,Description,self,spouse,huf,dependent1,dependent2,dependent3,
1,i,Cash,"2,00,000 2 Lacs+","2,00,000 2 Lacs+","2,50,000 2 Lacs+",Nil,Nil,Nil,"Rs 6,50,000 6 Lacs+"
2,ii,"Deposits in Banks, Financial Institutions and Non-Banking Financial Companies","SBI Nawada  1,000 1 Thou+","SBI Patna  5,000 5 Thou+","SBI Patna 1,00,000 1 Lacs+ Canara Bank Patna  1,00,000 1 Lacs+",Nil,Nil,Nil,"Rs 2,06,000 2 Lacs+"
3,iii,"Bonds, Debentures and Shares in companies",Nil,Nil,Nil,Nil,Nil,Nil,Nil
4,iv,"(a)  NSS, Postal Savings etc",Nil,Nil,Nil,Nil,Nil,Nil,Nil
5,iv,(b) LIC or other insurance Policies,"ICCI Policy  1,50,000 1 Lacs+ Bajaj policy  25,000 25 Thou+",Nil,Nil,Nil,Nil,Nil,"Rs 1,75,000 1 Lacs+"
6,v,Personal loans/advance given,Nil,Nil,Nil,Nil,Nil,Nil,Nil
7,vi,"Motor Vehicles (details of make, etc.)","Fortuner  24,00,000 24 Lacs+",Nil,"Motor Cycle  60,000 60 Thou+",Nil,Nil,Nil,"Rs 24,60,000 24 Lacs+"
8,vii,Jewellery (give details weight value),"200 Gms Gold 10,00,000 10 Lacs+ Diamond  6,00,000 6 Lacs+","300 Gms Gold  15,00,000 15 Lacs+","Gold  5,00,000 5 Lacs+",Nil,Nil,Nil,"Rs 36,00,000 36 Lacs+"
9,viii,"Other assets, such as values of claims / interests",Nil,Nil,Nil,Nil,Nil,Nil,Nil
10,Gross Total Value (as per Affidavit),Gross Total Value (as per Affidavit),"42,00,000 42 Lacs+","17,05,000 17 Lacs+","10,10,000 10 Lacs+",Nil,Nil,Nil,"Rs 69,15,000 69 Lacs+"
11,Totals (Calculated as Sum of Values),Totals (Calculated as Sum of Values),"Rs 43,76,000 43 Lacs+","Rs 17,05,000 17 Lacs+","Rs 10,10,000 10 Lacs+",Nil,Nil,Nil,"Rs 70,91,000 70 Lacs+"
