,0,1,2,3,4,5,6,7,8
0,Sr No,Description,self,spouse,huf,dependent1,dependent2,dependent3,
1,i,Cash,"2,52,549 2 Lacs+","5,01,811 5 Lacs+","2,34,950 2 Lacs+",Nil,Nil,Nil,"Rs 9,89,310 9 Lacs+"
2,ii,"Deposits in Banks, Financial Institutions and Non-Banking Financial Companies","State Bank of India, Saving Account  18,23,968 18 Lacs+ Varacha Co-op Bank, Current Account  29,208 29 Thou+ Varacha Co-op Bank, Current Account 2,955 2 Thou+","Varacha Co-op Bank, Current Account  14,569 14 Thou+","Varacha Co-op Bank, Current Account  8,479 8 Thou+",Nil,Nil,Nil,"Rs 18,79,179 18 Lacs+"
3,iii,"Bonds, Debentures and Shares in companies","Komal Enterprises 44,00,000 44 Lacs+","Komal Enterprises 30,80,000 30 Lacs+",Nil,Nil,Nil,Nil,"Rs 74,80,000 74 Lacs+"
4,iv,"(a)  NSS, Postal Savings etc",Nil,"Tata AIG Insurance Premium  1,36,770 1 Lacs+",Nil,Nil,Nil,Nil,"Rs 1,36,770 1 Lacs+"
5,iv,(b) LIC or other insurance Policies,Nil,Nil,Nil,Nil,Nil,Nil,Nil
6,v,Personal loans/advance given,"Personal Amount  6,41,459 6 Lacs+",Nil,Nil,Nil,Nil,Nil,"Rs 6,41,459 6 Lacs+"
7,vi,"Motor Vehicles (details of make, etc.)",Nil,Nil,Nil,Nil,Nil,Nil,Nil
8,vii,Jewellery (give details weight value),"Gold 67.00 Gram  3,00,000 3 Lacs+","Gold 123.00 Gram 5,50,000 5 Lacs+",Nil,Nil,Nil,Nil,"Rs 8,50,000 8 Lacs+"
9,viii,"Other assets, such as values of claims / interests",Nil,Nil,Nil,Nil,Nil,Nil,Nil
10,Gross Total Value (as per Affidavit),Gross Total Value (as per Affidavit),"74,50,140 74 Lacs+","42,83,150 42 Lacs+","2,43,429 2 Lacs+",Nil,Nil,Nil,"Rs 1,19,76,719 1 Crore+"
11,Totals (Calculated as Sum of Values),Totals (Calculated as Sum of Values),"Rs 74,50,139 74 Lacs+","Rs 42,83,150 42 Lacs+","Rs 2,43,429 2 Lacs+",Nil,Nil,Nil,"Rs 1,19,76,718 1 Crore+"
