,0,1,2,3,4,5,6,7,8
0,Sr No,Description,self,spouse,huf,dependent1,dependent2,dependent3,
1,i,Cash,"5,000 5 Thou+","10,000 10 Thou+",Nil,Nil,Nil,Nil,"Rs 15,000 15 Thou+"
2,ii,"Deposits in Banks, Financial Institutions and Non-Banking Financial Companies","Sub Treasury Secretariat  1,50,026 1 Lacs+ SBI Valanchery  84,588 84 Thou+ VSCB Thozvirarh  100 1 Hund+ VSCB Valanchery  47","Fedral Bank, Valanchery  79,284 79 Thou+ SBI, Valanchery  3,125 3 Thou+ SBI, Valanchery  7,82,895 7 Lacs+ Sub Treasury, Valanchery  17,89,390 17 Lacs+",Nil,Nil,Nil,Nil,"Rs 28,89,455 28 Lacs+"
3,iii,"Bonds, Debentures and Shares in companies","Malco Tex  5,000 5 Thou+ Imbichiri Bava Hospital  2,000 2 Thou+",Nil,Nil,Nil,Nil,Nil,"Rs 7,000 7 Thou+"
4,iv,"(a)  NSS, Postal Savings etc",Nil,Nil,Nil,Nil,Nil,Nil,Nil
5,iv,(b) LIC or other insurance Policies,"LIC  5,00,000 5 Lacs+ PLI  50,000 50 Thou+","LIC  3,00,000 3 Lacs+ LIC  75,000 75 Thou+ LIC  75,000 75 Thou+ LIC  75,000 75 Thou+ LIC 25,000 25 Thou+",Nil,Nil,Nil,Nil,"Rs 11,00,000 11 Lacs+"
6,v,Personal loans/advance given,Nil,Nil,Nil,Nil,Nil,Nil,Nil
7,vi,"Motor Vehicles (details of make, etc.)",Nil,Nil,Nil,Nil,Nil,Nil,Nil
8,vii,Jewellery (give details weight value),Nil,Nil,Nil,Nil,Nil,Nil,Nil
9,viii,"Other assets, such as values of claims / interests",Nil,Nil,Nil,Nil,Nil,Nil,Nil
10,Gross Total Value (as per Affidavit),Gross Total Value (as per Affidavit),"7,96,761 7 Lacs+","32,14,694 32 Lacs+",Nil,Nil,Nil,Nil,"Rs 40,11,455 40 Lacs+"
11,Totals (Calculated as Sum of Values),Totals (Calculated as Sum of Values),"Rs 7,96,761 7 Lacs+","Rs 32,14,694 32 Lacs+",Nil,Nil,Nil,Nil,"Rs 40,11,455 40 Lacs+"
