,0,1,2,3,4,5,6,7,8
0,Sr No,Description,self,spouse,huf,dependent1,dependent2,dependent3,
1,i,Cash,"1,95,000 1 Lacs+","90,000 90 Thou+",Nil,Nil,Nil,Nil,"Rs 2,85,000 2 Lacs+"
2,ii,"Deposits in Banks, Financial Institutions and Non-Banking Financial Companies","SBI 32,84,114 32 Lacs+ BOI  10,12,664 10 Lacs+ PDC BANK  1,66,869 1 Lacs+","PRIYDARSHANI 2,29,500 2 Lacs+ PDC  2,11,672 2 Lacs+ HDFC  2,321 2 Thou+ PRIY  3,694 3 Thou+",Nil,Nil,Nil,Nil,"Rs 49,10,834 49 Lacs+"
3,iii,"Bonds, Debentures and Shares in companies","PURNA FACTORY 15,000 15 Thou+ SHIVESHAWAR  2,000 2 Thou+ SOCIETY  16,935 16 Thou+","PRIYDARSHANI  1,000 1 Thou+ SOCIETY  550 5 Hund+",Nil,Nil,Nil,Nil,"Rs 35,485 35 Thou+"
4,iv,"(a)  NSS, Postal Savings etc",Nil,Nil,Nil,Nil,Nil,Nil,Nil
5,iv,(b) LIC or other insurance Policies,"LIC  3,08,672 3 Lacs+ SBI LI  2,04,500 2 Lacs+","LIC  1,63,302 1 Lacs+",Nil,Nil,"LIC  2,57,590 2 Lacs+",Nil,"Rs 9,34,064 9 Lacs+"
6,v,Personal loans/advance given,Nil,Nil,Nil,Nil,Nil,Nil,Nil
7,vi,"Motor Vehicles (details of make, etc.)","INDICA CAR MH-38-V-8154 (2020)  20,28,960 20 Lacs+",Nil,Nil,Nil,Nil,Nil,"Rs 20,28,960 20 Lacs+"
8,vii,Jewellery (give details weight value),"GOLD 2 TOLE  1,58,000 1 Lacs+","GOLD 12 TOLA  9,48,000 9 Lacs+",Nil,Nil,Nil,Nil,"Rs 11,06,000 11 Lacs+"
9,viii,"Other assets, such as values of claims / interests",Nil,Nil,Nil,Nil,Nil,Nil,Nil
10,Gross Total Value (as per Affidavit),Gross Total Value (as per Affidavit),"73,92,714 73 Lacs+","16,50,039 16 Lacs+",Nil,Nil,"2,57,590 2 Lacs+",Nil,"Rs 93,00,343 93 Lacs+"
11,Totals (Calculated as Sum of Values),Totals (Calculated as Sum of Values),"Rs 73,92,714 73 Lacs+","Rs 16,50,039 16 Lacs+",Nil,Nil,"Rs 2,57,590 2 Lacs+",Nil,"Rs 93,00,343 93 Lacs+"
