,0,1,2,3,4,5,6,7,8
0,Sr No,Description,self,spouse,huf,dependent1,dependent2,dependent3,
1,i,Loans from Banks / FIs,"Dakshin Bihar Gramin Bank 5,40,342 5 Lacs+ SBI Patna 6,37,311 6 Lacs+",Nil,Nil,Nil,Nil,Nil,"Rs 11,77,653 11 Lacs+"
2,i,Loans due to Individual / Entity,Nil,Nil,Nil,Nil,Nil,Nil,Nil
3,i,Any other Liability,Nil,"Electricity Bill 18,279 18 Thou+",Nil,Nil,Nil,Nil,"Rs 18,279 18 Thou+"
4,i,Grand Total of Liabilities (as per affidavit),"11,77,653 11 Lacs+","18,279 18 Thou+",Nil,Nil,Nil,Nil,"Rs 11,95,932 11 Lacs+"
5,ii,Dues to departments dealing with government accommodation,Nil,Nil,Nil,Nil,Nil,Nil,Nil
6,ii,Dues to departments dealing with supply of water,Nil,Nil,Nil,Nil,Nil,Nil,Nil
7,ii,Dues to departments dealing with supply of electricity,Nil,Nil,Nil,Nil,Nil,Nil,Nil
8,ii,Dues to departments dealing with telephones,Nil,Nil,Nil,Nil,Nil,Nil,Nil
9,ii,Dues to departments dealing with supply of transport,Nil,Nil,Nil,Nil,Nil,Nil,Nil
10,ii,Income Tax Dues,Nil,Nil,Nil,Nil,Nil,Nil,Nil
11,ii,Wealth Tax Dues,Nil,Nil,Nil,Nil,Nil,Nil,Nil
12,ii,Service Tax Dues,Nil,Nil,Nil,Nil,Nil,Nil,Nil
13,ii,Property Tax Dues,Nil,Nil,Nil,Nil,Nil,Nil,Nil
14,ii,Sales Tax Dues,Nil,Nil,Nil,Nil,Nil,Nil,Nil
15,ii,GST Dues,Nil,Nil,Nil,Nil,Nil,Nil,Nil
16,ii,Any Other Dues,"BSNL  8,000 8 Thou+",Nil,Nil,Nil,Nil,Nil,"Rs 8,000 8 Thou+"
17,iii,Grand Total of all Govt Dues (as per affidavit),"8,000 8 Thou+",Nil,Nil,Nil,Nil,Nil,"Rs 8,000 8 Thou+"
18,iv,"Whether any other liabilities are in dispute, if so, mention the amount involved and the authority before which it is pending",Nil,Nil,Nil,Nil,Nil,Nil,Nil
19,iv,Totals (Calculated as Sum of Values),"Rs 11,85,653 11 Lacs+","Rs 18,279 18 Thou+",Nil,Nil,Nil,Nil,"Rs 12,03,932 12 Lacs+"
