,0,1,2,3,4,5,6,7,8
0,Sr No,Description,self,spouse,huf,dependent1,dependent2,dependent3,
1,i,Cash,"50,000 50 Thou+","25,000 25 Thou+",Nil,Nil,Nil,Nil,"Rs 75,000 75 Thou+"
2,ii,"Deposits in Banks, Financial Institutions and Non-Banking Financial Companies","SB A/c 42,53,381 42 Lacs+ 1,76,28,611 1 Crore+","SB A/c  22,33,915 22 Lacs+ 1,01,09,666 1 Crore+",Nil,Nil,Nil,Nil,"Rs 3,42,25,573 3 Crore+"
3,iii,"Bonds, Debentures and Shares in companies","Share 88,950 88 Thou+","41,650 41 Thou+",Nil,Nil,Nil,Nil,"Rs 1,30,600 1 Lacs+"
4,iv,"(a)  NSS, Postal Savings etc",Nil,Nil,Nil,Nil,Nil,Nil,Nil
5,iv,(b) LIC or other insurance Policies,Nil,"LIC 3,29,337 3 Lacs+",Nil,Nil,Nil,Nil,"Rs 3,29,337 3 Lacs+"
6,v,Personal loans/advance given,Nil,Nil,Nil,Nil,Nil,Nil,Nil
7,vi,"Motor Vehicles (details of make, etc.)","Jeep MH20E2020 Model 1992, Marcedes Benz MH20Y2020 Model 1999  34,63,735 34 Lacs+",Nil,Nil,Nil,Nil,Nil,"Rs 34,63,735 34 Lacs+"
8,vii,Jewellery (give details weight value),"Gold 198 Gram  14,53,320 14 Lacs+","514 Gram Gold  37,72,760 37 Lacs+",Nil,Nil,Nil,Nil,"Rs 52,26,080 52 Lacs+"
9,viii,"Other assets, such as values of claims / interests",Nil,Nil,Nil,Nil,Nil,Nil,Nil
10,Gross Total Value (as per Affidavit),Gross Total Value (as per Affidavit),"2,69,37,997 2 Crore+","1,65,12,328 1 Crore+",Nil,Nil,Nil,Nil,"Rs 4,34,50,325 4 Crore+"
11,Totals (Calculated as Sum of Values),Totals (Calculated as Sum of Values),"Rs 2,69,37,997 2 Crore+","Rs 1,65,12,328 1 Crore+",Nil,Nil,Nil,Nil,"Rs 4,34,50,325 4 Crore+"
