,0,1,2,3,4,5,6,7,8
0,Sr No,Description,self,spouse,huf,dependent1,dependent2,dependent3,
1,i,Loans from Banks / FIs,Nil,"SBI Miramar Goa  1,87,413 1 Lacs+",Nil,Nil,Nil,Nil,"Rs 1,87,413 1 Lacs+"
2,i,Loans due to Individual / Entity,"Palmyra Realtors Pvt. Ltd.  7,01,66,343 7 Crore+ Vishwajit Rane  17,73,915 17 Lacs+ Meridian Estate Pvt.ltd. 78,59,639 78 Lacs+ Vedas Realtors Pvt. Ltd. 37,946 37 Thou+","Mr. Hemnat Sharma 13,00,000 13 Lacs+ Meridian Estate Pvt Ltd.  92,56,867 92 Lacs+ Palmyra Realtors Pvt.ltd. 1,08,12,826 1 Crore+ Vedas Realtors Pvt. Ltd. 25,07,529 25 Lacs+ Devyang Realty Holding Pvt. Ltd. 11,20,100 11 Lacs+",Nil,Nil,Nil,Nil,"Rs 10,48,35,165 10 Crore+"
3,i,Any other Liability,"Professional Fees  29,500 29 Thou+ Credit Car Payable 4,86,847 4 Lacs+","Advance Received Towards Flat In Mumbai from Devyang Realty Holdings 1,07,60,000 1 Crore+",Nil,Nil,Nil,Nil,"Rs 1,12,76,347 1 Crore+"
4,i,Grand Total of Liabilities (as per affidavit),"8,03,54,190 8 Crore+","3,59,44,735 3 Crore+",Nil,Nil,Nil,Nil,"Rs 11,62,98,925 11 Crore+"
5,ii,Dues to departments dealing with government accommodation,Nil,Nil,Nil,Nil,Nil,Nil,Nil
6,ii,Dues to departments dealing with supply of water,Nil,Nil,Nil,Nil,Nil,Nil,Nil
7,ii,Dues to departments dealing with supply of electricity,Nil,Nil,Nil,Nil,Nil,Nil,Nil
8,ii,Dues to departments dealing with telephones,Nil,Nil,Nil,Nil,Nil,Nil,Nil
9,ii,Dues to departments dealing with supply of transport,Nil,Nil,Nil,Nil,Nil,Nil,Nil
10,ii,Income Tax Dues,Nil,Nil,Nil,Nil,Nil,Nil,Nil
11,ii,Wealth Tax Dues,Nil,Nil,Nil,Nil,Nil,Nil,Nil
12,ii,Service Tax Dues,Nil,Nil,Nil,Nil,Nil,Nil,Nil
13,ii,Property Tax Dues,Nil,Nil,Nil,Nil,Nil,Nil,Nil
14,ii,Sales Tax Dues,Nil,Nil,Nil,Nil,Nil,Nil,Nil
15,ii,GST Dues,Nil,Nil,Nil,Nil,Nil,Nil,Nil
16,ii,Any Other Dues,Nil,Nil,Nil,Nil,Nil,Nil,Nil
17,iii,Grand Total of all Govt Dues (as per affidavit),Nil,Nil,Nil,Nil,Nil,Nil,Nil
18,iv,"Whether any other liabilities are in dispute, if so, mention the amount involved and the authority before which it is pending",Nil,Nil,Nil,Nil,Nil,Nil,Nil
19,iv,Totals (Calculated as Sum of Values),"Rs 8,03,54,190 8 Crore+","Rs 3,59,44,735 3 Crore+",Nil,Nil,Nil,Nil,"Rs 11,62,98,925 11 Crore+"
