,0,1,2,3,4,5,6,7,8
0,Sr No,Description,self,spouse,huf,dependent1,dependent2,dependent3,
1,i,Cash,"25,000 25 Thou+",Nil,Nil,Nil,Nil,Nil,"Rs 25,000 25 Thou+"
2,ii,"Deposits in Banks, Financial Institutions and Non-Banking Financial Companies","Bank of India  1,41,400 1 Lacs+ Bank of Baroda  2,748 2 Thou+",Nil,Nil,Nil,Nil,Nil,"Rs 1,44,148 1 Lacs+"
3,iii,"Bonds, Debentures and Shares in companies","Investment in Gold 8,258 8 Thou+ Investment in Implantanium India Pvt. Ltd.  10,000 10 Thou+ Shares Deendayal Nagarin Shakari  47,654 47 Thou+",Nil,Nil,Nil,Nil,Nil,"Rs 65,912 65 Thou+"
4,iv,"(a)  NSS, Postal Savings etc",Nil,Nil,Nil,Nil,Nil,Nil,Nil
5,iv,(b) LIC or other insurance Policies,Nil,Nil,Nil,Nil,Nil,Nil,Nil
6,v,Personal loans/advance given,Nil,Nil,Nil,Nil,Nil,Nil,Nil
7,vi,"Motor Vehicles (details of make, etc.)","SUV GA07U8899, Model 2018  5,94,095 5 Lacs+",Nil,Nil,Nil,Nil,Nil,"Rs 5,94,095 5 Lacs+"
8,vii,Jewellery (give details weight value),Nil,Nil,Nil,Nil,Nil,Nil,Nil
9,viii,"Other assets, such as values of claims / interests",Nil,Nil,Nil,Nil,Nil,Nil,Nil
10,Gross Total Value (as per Affidavit),Gross Total Value (as per Affidavit),Nil,Nil,Nil,Nil,Nil,Nil,Nil
11,Totals (Calculated as Sum of Values),Totals (Calculated as Sum of Values),"Rs 8,29,155 8 Lacs+",Nil,Nil,Nil,Nil,Nil,"Rs 8,29,155 8 Lacs+"
