,0,1,2,3,4,5,6,7,8
0,Sr No,Description,self,spouse,huf,dependent1,dependent2,dependent3,
1,i,Loans from Banks / FIs,Nil,Nil,Nil,Nil,Nil,Nil,Nil
2,i,Loans due to Individual / Entity,"Haryana Vidhansabha Car Loan  5,04,030 5 Lacs+","Mahadev Developers  15,50,000 15 Lacs+ Goyal Child Hospital  10,00,000 10 Lacs+ Aman garg  4,25,000 4 Lacs+ Other Unsecured Loans from Individuals and relatives  1,59,89,206 1 Crore+ Advance against property at Pajawa Shanti Nagar 100 sq yards(1/2 200 sq.yards)  7,50,000 7 Lacs+ Advance against property at Pajawa Shanti nagar 100 sq.yards (1/2 200 sq yards)  8,40,000 8 Lacs+",Nil,"Mohit Goyal  4,52,750 4 Lacs+","Krishan Kumar  3,80,000 3 Lacs+ Mohit Goyal  7,61,000 7 Lacs+",Nil,"Rs 2,26,51,986 2 Crore+"
3,i,Any other Liability,Nil,Nil,Nil,Nil,Nil,Nil,Nil
4,i,Grand Total of Liabilities (as per affidavit),"5,04,030 5 Lacs+","1,95,54,206 1 Crore+",Nil,"4,52,750 4 Lacs+","11,41,000 11 Lacs+",Nil,"Rs 2,16,51,986 2 Crore+"
5,ii,Dues to departments dealing with government accommodation,Nil,Nil,Nil,Nil,Nil,Nil,Nil
6,ii,Dues to departments dealing with supply of water,Nil,Nil,Nil,Nil,Nil,Nil,Nil
7,ii,Dues to departments dealing with supply of electricity,Nil,Nil,Nil,Nil,Nil,Nil,Nil
8,ii,Dues to departments dealing with telephones,Nil,Nil,Nil,Nil,Nil,Nil,Nil
9,ii,Dues to departments dealing with supply of transport,Nil,Nil,Nil,Nil,Nil,Nil,Nil
10,ii,Income Tax Dues,Nil,Nil,Nil,Nil,Nil,Nil,Nil
11,ii,Wealth Tax Dues,Nil,Nil,Nil,Nil,Nil,Nil,Nil
12,ii,Service Tax Dues,Nil,Nil,Nil,Nil,Nil,Nil,Nil
13,ii,Property Tax Dues,Nil,Nil,Nil,Nil,Nil,Nil,Nil
14,ii,Sales Tax Dues,Nil,Nil,Nil,Nil,Nil,Nil,Nil
15,ii,GST Dues,Nil,Nil,Nil,Nil,Nil,Nil,Nil
16,ii,Any Other Dues,Nil,Nil,Nil,Nil,Nil,Nil,Nil
17,iii,Grand Total of all Govt Dues (as per affidavit),Nil,Nil,Nil,Nil,Nil,Nil,Nil
18,iv,"Whether any other liabilities are in dispute, if so, mention the amount involved and the authority before which it is pending",Nil,Nil,Nil,Nil,Nil,Nil,Nil
19,iv,Totals (Calculated as Sum of Values),"Rs 5,04,030 5 Lacs+","Rs 2,05,54,206 2 Crore+",Nil,"Rs 4,52,750 4 Lacs+","Rs 11,41,000 11 Lacs+",Nil,"Rs 2,26,51,986 2 Crore+"
