,0,1,2,3,4,5,6,7,8
0,Sr No,Description,self,spouse,huf,dependent1,dependent2,dependent3,
1,i,Loans from Banks / FIs,"Car Loan from SBI  22,72,838 22 Lacs+",Nil,Nil,Nil,Nil,Nil,"Rs 22,72,838 22 Lacs+"
2,i,Loans due to Individual / Entity,"Advik Capital Ltd., Personal Loan  1,78,10,493 1 Crore+ Alaukik Mines, Personal Loan  1,50,00,000 1 Crore+ Anjali Gaba, Personal Loan  1,92,50,000 1 Crore+ Capital Ventures Pvt Ltd, Personal Loan  50,00,000 50 Lacs+ GSS Pizza Circle, Personal Loan  3,77,00,000 3 Crore+ Indian Finance Gaurantee Corporation, Personal Loan  1,82,63,013 1 Crore+ Mr. Ajay Mehendru, Personal Loan  55,78,318 55 Lacs+ Mr. Rajneesh Kumar  29,00,000 29 Lacs+ Mr. Ranjeeta Gaba, Personal Loan  5,74,04,000 5 Crore+ Mr. Siddharth Sahib Singh, Personal Loan  22,59,00,000 22 Crore+ Ms. Sukrti Garg, Personal Loan  37,33,447 37 Lacs+ Prateek Jain, Personal Loan  30,00,000 30 Lacs+ Savita Aggarwal, Personal Loan  30,00,000 30 Lacs+ Superior Finlease Ltd., Personal Loan  47,00,000 47 Lacs+ Suresh Gaggar, Personal Loan  3,50,00,000 3 Crore+ VI Export India Pvt Ltd, Personal Loan  1,25,00,000 1 Crore+ VI Farm Organics Pvt Ltd, Personal Loan  3,81,00,000 3 Crore+ V K Trading Co., Personal Loan  2,37,50,000 2 Crore+ Volga Credit, Personal Loan  2,00,00,000 2 Crore+ Ganga Sales Corporation, Security Deposit  94,000 94 Thou+ Globe Capital Market Ltd., Creditors  7,46,77,114 7 Crore+ Shiva Auto Car India Pvt Ltd, Creditors  13,12,507 13 Lacs+ FFT Cloud India Pvt Ltd, Security Deposit  13,50,000 13 Lacs+","Mr. Jagmohan, Personal Loan  2,36,50,000 2 Crore+ Globe Capital Market Ltd. Creditors  7,67,18,884 7 Crore+ Mr. Paras, Personal Loan  15,00,000 15 Lacs+ Ms. Savita Aggarwal, Personal Loan  1,26,00,000 1 Crore+",Nil,"Mr. Ajay Choriadia  6,75,000 6 Lacs+","Mr. Ajay Choriadia  2,25,000 2 Lacs+",Nil,"Rs 74,13,91,776 74 Crore+"
3,i,Any other Liability,Nil,Nil,Nil,Nil,Nil,Nil,Nil
4,i,Grand Total of Liabilities (as per affidavit),"62,82,95,730 62 Crore+","11,44,68,884 11 Crore+",Nil,"6,75,000 6 Lacs+","2,25,000 2 Lacs+",Nil,"Rs 74,36,64,614 74 Crore+"
5,ii,Dues to departments dealing with government accommodation,Nil,Nil,Nil,Nil,Nil,Nil,Nil
6,ii,Dues to departments dealing with supply of water,Nil,Nil,Nil,Nil,Nil,Nil,Nil
7,ii,Dues to departments dealing with supply of electricity,Nil,Nil,Nil,Nil,Nil,Nil,Nil
8,ii,Dues to departments dealing with telephones,Nil,Nil,Nil,Nil,Nil,Nil,Nil
9,ii,Dues to departments dealing with supply of transport,Nil,Nil,Nil,Nil,Nil,Nil,Nil
10,ii,Income Tax Dues,Nil,Nil,Nil,Nil,Nil,Nil,Nil
11,ii,Wealth Tax Dues,Nil,Nil,Nil,Nil,Nil,Nil,Nil
12,ii,Service Tax Dues,Nil,Nil,Nil,Nil,Nil,Nil,Nil
13,ii,Property Tax Dues,Nil,Nil,Nil,Nil,Nil,Nil,Nil
14,ii,Sales Tax Dues,Nil,Nil,Nil,Nil,Nil,Nil,Nil
15,ii,GST Dues,"1,61,730 1 Lacs+",Nil,Nil,Nil,Nil,Nil,"Rs 1,61,730 1 Lacs+"
16,ii,Any Other Dues,Nil,Nil,Nil,Nil,Nil,Nil,Nil
17,iii,Grand Total of all Govt Dues (as per affidavit),Nil,Nil,Nil,Nil,Nil,Nil,Nil
18,iv,"Whether any other liabilities are in dispute, if so, mention the amount involved and the authority before which it is pending",Nil,Nil,Nil,Nil,Nil,Nil,Nil
19,iv,Totals (Calculated as Sum of Values),"Rs 62,84,57,460 62 Crore+","Rs 11,44,68,884 11 Crore+",Nil,"Rs 6,75,000 6 Lacs+","Rs 2,25,000 2 Lacs+",Nil,"Rs 74,38,26,344 74 Crore+"
