,0,1,2,3,4,5,6,7,8
0,Sr No,Description,self,spouse,huf,dependent1,dependent2,dependent3,
1,i,Cash,"3,75,215 3 Lacs+","2,19,565 2 Lacs+",Nil,Nil,Nil,Nil,"Rs 5,94,780 5 Lacs+"
2,ii,"Deposits in Banks, Financial Institutions and Non-Banking Financial Companies","SBI, Branch Campa  2,28,725 2 Lacs+ Jila Sahkari Kendriya Bank Bilaspur Branch Campa  59,347 59 Thou+ Axis Bank Campa  25,216 25 Thou+","SBI Branch Campa  13,587 13 Thou+ Jila Sahkari Kendriaya Bank Bilaspur Branch Campa  14,562 14 Thou+ ICICI Bank, Branch Campa  10,077 10 Thou+",Nil,Nil,Nil,Nil,"Rs 3,51,514 3 Lacs+"
3,iii,"Bonds, Debentures and Shares in companies",Nil,Nil,Nil,Nil,Nil,Nil,Nil
4,iv,"(a)  NSS, Postal Savings etc",Nil,Nil,Nil,Nil,Nil,Nil,Nil
5,iv,(b) LIC or other insurance Policies,"LIC  10,65,490 10 Lacs+","LIC  8,61,330 8 Lacs+",Nil,Nil,Nil,Nil,"Rs 19,26,820 19 Lacs+"
6,v,Personal loans/advance given,"6,15,695 6 Lacs+","1,65,240 1 Lacs+",Nil,Nil,Nil,Nil,"Rs 7,80,935 7 Lacs+"
7,vi,"Motor Vehicles (details of make, etc.)","Toyota Innova CG11AW3244 date 27.02.2020  13,82,105 13 Lacs+",Nil,Nil,Nil,Nil,Nil,"Rs 13,82,105 13 Lacs+"
8,vii,Jewellery (give details weight value),"Gold 15 Tola  8,70,040 8 Lacs+ Silver 505 gm.  36,110 36 Thou+","Gold 20 Tola  11,60,050 11 Lacs+ Silver 815 gm.  58,275 58 Thou+",Nil,Nil,Nil,Nil,"Rs 21,24,475 21 Lacs+"
9,viii,"Other assets, such as values of claims / interests","Computer, Motor Cycle, Furniture 3,34,815 3 Lacs+","Lacs  51,250 51 Thou+",Nil,Nil,Nil,Nil,"Rs 3,86,065 3 Lacs+"
10,Gross Total Value (as per Affidavit),Gross Total Value (as per Affidavit),"49,92,759 49 Lacs+","25,53,935 25 Lacs+",Nil,Nil,Nil,Nil,"Rs 75,46,694 75 Lacs+"
11,Totals (Calculated as Sum of Values),Totals (Calculated as Sum of Values),"Rs 49,92,758 49 Lacs+","Rs 25,53,936 25 Lacs+",Nil,Nil,Nil,Nil,"Rs 75,46,694 75 Lacs+"
