,0,1,2,3,4,5,6,7,8
0,Sr No,Description,self,spouse,huf,dependent1,dependent2,dependent3,
1,i,Cash,"25,000 25 Thou+","10,000 10 Thou+",Nil,Nil,Nil,Nil,"Rs 35,000 35 Thou+"
2,ii,"Deposits in Banks, Financial Institutions and Non-Banking Financial Companies","2,641 2 Thou+","21,275 21 Thou+ BALANCE  8,00,000 8 Lacs+",Nil,Nil,Nil,Nil,"Rs 8,23,916 8 Lacs+"
3,iii,"Bonds, Debentures and Shares in companies",Nil,Nil,Nil,Nil,Nil,Nil,Nil
4,iv,"(a)  NSS, Postal Savings etc",Nil,Nil,Nil,Nil,Nil,Nil,Nil
5,iv,(b) LIC or other insurance Policies,Nil,Nil,Nil,Nil,Nil,Nil,Nil
6,v,Personal loans/advance given,Nil,Nil,Nil,Nil,Nil,Nil,Nil
7,vi,"Motor Vehicles (details of make, etc.)","PAJERO PY-02-U-9019  5,00,000 5 Lacs+",Nil,Nil,Nil,Nil,Nil,"Rs 5,00,000 5 Lacs+"
8,vii,Jewellery (give details weight value),"110 GRMS CHAIN,40 CHAIN GRMS,40GRMSHAND CHAIN 8,00,000 8 Lacs+","CHAIN 3-300GRMS 1-CHAIN 100GRMS 16,00,000 16 Lacs+",Nil,Nil,Nil,Nil,"Rs 24,00,000 24 Lacs+"
9,viii,"Other assets, such as values of claims / interests",Nil,Nil,Nil,Nil,Nil,Nil,Nil
10,Gross Total Value (as per Affidavit),Gross Total Value (as per Affidavit),"13,27,641 13 Lacs+","24,31,275 24 Lacs+",Nil,Nil,Nil,Nil,"Rs 37,58,916 37 Lacs+"
11,Totals (Calculated as Sum of Values),Totals (Calculated as Sum of Values),"Rs 13,27,641 13 Lacs+","Rs 24,31,275 24 Lacs+",Nil,Nil,Nil,Nil,"Rs 37,58,916 37 Lacs+"
