,0,1,2,3,4,5,6,7,8
0,Sr No,Description,self,spouse,huf,dependent1,dependent2,dependent3,
1,i,Loans from Banks / FIs,"Home Loan HDFC Raipur  8,74,130 8 Lacs+ CBI House Loan 16,18,618 16 Lacs+ CBI House Loan  23,49,304 23 Lacs+ CBI Bank Loan 4,75,771 4 Lacs+ CBI bank Loan  12,24,051 12 Lacs+","Home Loan HDFC  8,74,130 8 Lacs+ CBI House Loan  16,18,618 16 Lacs+ CBI House Loan  23,49,304 23 Lacs+",Nil,Nil,Nil,Nil,"Rs 1,13,83,926 1 Crore+"
2,i,Loans due to Individual / Entity,"Adharsheela Builders Pvt. Ltd. 21,05,000 21 Lacs+ Rakesh Kharre  25,00,000 25 Lacs+","Adharsheela Builders Pvt. Ltd. 21,05,000 21 Lacs+ Rakesh Kharre  25,00,000 25 Lacs+",Nil,Nil,Nil,Nil,"Rs 92,10,000 92 Lacs+"
3,i,Any other Liability,Nil,Nil,Nil,Nil,Nil,Nil,Nil
4,i,Grand Total of Liabilities (as per affidavit),"1,11,46,876 1 Crore+","94,47,052 94 Lacs+",Nil,Nil,Nil,Nil,"Rs 2,05,93,928 2 Crore+"
5,ii,Dues to departments dealing with government accommodation,Nil,Nil,Nil,Nil,Nil,Nil,Nil
6,ii,Dues to departments dealing with supply of water,Nil,Nil,Nil,Nil,Nil,Nil,Nil
7,ii,Dues to departments dealing with supply of electricity,Nil,Nil,Nil,Nil,Nil,Nil,Nil
8,ii,Dues to departments dealing with telephones,Nil,Nil,Nil,Nil,Nil,Nil,Nil
9,ii,Dues to departments dealing with supply of transport,Nil,Nil,Nil,Nil,Nil,Nil,Nil
10,ii,Income Tax Dues,Nil,Nil,Nil,Nil,Nil,Nil,Nil
11,ii,Wealth Tax Dues,Nil,Nil,Nil,Nil,Nil,Nil,Nil
12,ii,Service Tax Dues,Nil,Nil,Nil,Nil,Nil,Nil,Nil
13,ii,Property Tax Dues,Nil,Nil,Nil,Nil,Nil,Nil,Nil
14,ii,Sales Tax Dues,Nil,Nil,Nil,Nil,Nil,Nil,Nil
15,ii,GST Dues,Nil,Nil,Nil,Nil,Nil,Nil,Nil
16,ii,Any Other Dues,Nil,Nil,Nil,Nil,Nil,Nil,Nil
17,iii,Grand Total of all Govt Dues (as per affidavit),Nil,Nil,Nil,Nil,Nil,Nil,Nil
18,iv,"Whether any other liabilities are in dispute, if so, mention the amount involved and the authority before which it is pending",Nil,Nil,Nil,Nil,Nil,Nil,Nil
19,iv,Totals (Calculated as Sum of Values),"Rs 1,11,46,874 1 Crore+","Rs 94,47,052 94 Lacs+",Nil,Nil,Nil,Nil,"Rs 2,05,93,926 2 Crore+"
