,0,1,2,3,4,5,6,7,8
0,Sr No,Description,self,spouse,huf,dependent1,dependent2,dependent3,
1,i,Cash,"50,000 50 Thou+","50,000 50 Thou+",Nil,"30,000 30 Thou+",Nil,Nil,"Rs 1,30,000 1 Lacs+"
2,ii,"Deposits in Banks, Financial Institutions and Non-Banking Financial Companies","State Bank of India  9,28,122 9 Lacs+ Jila Sahkari Kendriya Bank  5,11,737 5 Lacs+ Bank of Maharastra  1,73,062 1 Lacs+ HDFC Bank  3,65,383 3 Lacs+","State Bank of India  4,28,661 4 Lacs+ ISAF Bank  1,00,000 1 Lacs+ Jila Sahkari Kendriya Bank  3,56,208 3 Lacs+ IDBi Bank  1,53,028 1 Lacs+ Punjab National Bank  2,72,337 2 Lacs+ Chhatishgarh Rajya Gramin Bank  40,443 40 Thou+",Nil,"IDBI Bank  58,735 58 Thou+ State Bank of India  10,05,000 10 Lacs+ HDFC Bank  41,663 41 Thou+",Nil,Nil,"Rs 44,34,379 44 Lacs+"
3,iii,"Bonds, Debentures and Shares in companies",Nil,Nil,Nil,Nil,Nil,Nil,Nil
4,iv,"(a)  NSS, Postal Savings etc",Nil,Nil,Nil,Nil,Nil,Nil,Nil
5,iv,(b) LIC or other insurance Policies,"HDFC Insurance Policy  3,42,000 3 Lacs+ Tata AIA Insurance Policy  3,30,000 3 Lacs+ LIC Insurance Policy  40,000 40 Thou+","Tata AIA Insurance Policy  2,00,000 2 Lacs+ Tata AIA Insurance Policy  6,25,000 6 Lacs+ LIC Insurance Policy  40,000 40 Thou+ LIC Insurance Policy  1,00,000 1 Lacs+ LIC Insurance Policy  1,00,000 1 Lacs+ LIC Insurance Policy  3,89,000 3 Lacs+",Nil,"LIC Insurance Policy  2,00,000 2 Lacs+ SBI LIFE Insurance Policy  2,00,000 2 Lacs+",Nil,Nil,"Rs 25,66,000 25 Lacs+"
6,v,Personal loans/advance given,Nil,Nil,Nil,Nil,Nil,Nil,Nil
7,vi,"Motor Vehicles (details of make, etc.)",Nil,"Two Wheeler Splendor CG08G4697, Year-2013  55,000 55 Thou+ Car (SUV) TATA SAFARI CG08AS4602, Year-2021  24,00,000 24 Lacs+",Nil,"Twp Wheeler Scooty TVS CG08V8197, Year-2015  15,000 15 Thou+",Nil,Nil,"Rs 24,70,000 24 Lacs+"
8,vii,Jewellery (give details weight value),"Gold 20 gm  11,80,000 11 Lacs+ Silver 3 kg  2,17,800 2 Lacs+","Gold 30 gm.  1,68,000 1 Lacs+",Nil,Nil,Nil,Nil,"Rs 15,65,800 15 Lacs+"
9,viii,"Other assets, such as values of claims / interests",Nil,Nil,Nil,Nil,Nil,Nil,Nil
10,Gross Total Value (as per Affidavit),Gross Total Value (as per Affidavit),"41,38,106 41 Lacs+","58,41,679 58 Lacs+",Nil,"15,50,398 15 Lacs+",Nil,Nil,"Rs 1,15,30,183 1 Crore+"
11,Totals (Calculated as Sum of Values),Totals (Calculated as Sum of Values),"Rs 41,38,104 41 Lacs+","Rs 54,77,677 54 Lacs+",Nil,"Rs 15,50,398 15 Lacs+",Nil,Nil,"Rs 1,11,66,179 1 Crore+"
