,0,1,2,3,4,5,6,7,8
0,Sr No,Description,self,spouse,huf,dependent1,dependent2,dependent3,
1,i,Cash,"1,00,000 1 Lacs+","15,000 15 Thou+",Nil,Nil,Nil,Nil,"Rs 1,15,000 1 Lacs+"
2,ii,"Deposits in Banks, Financial Institutions and Non-Banking Financial Companies","PNB Anni  2,00,000 2 Lacs+","SBI Anni 45,000 45 Thou+ SBI Anni  4,00,000 4 Lacs+",Nil,Nil,Nil,Nil,"Rs 6,45,000 6 Lacs+"
3,iii,"Bonds, Debentures and Shares in companies",Nil,Nil,Nil,Nil,Nil,Nil,Nil
4,iv,"(a)  NSS, Postal Savings etc",Nil,Nil,Nil,Nil,Nil,Nil,Nil
5,iv,(b) LIC or other insurance Policies,Nil,Nil,Nil,Nil,Nil,Nil,Nil
6,v,Personal loans/advance given,"Cow Loan  45,000 45 Thou+",Nil,Nil,Nil,Nil,Nil,"Rs 45,000 45 Thou+"
7,vi,"Motor Vehicles (details of make, etc.)",Nil,Nil,Nil,Nil,Nil,Nil,Nil
8,vii,Jewellery (give details weight value),"50,000 50 Thou+","1,000 1 Thou+",Nil,Nil,Nil,Nil,"Rs 51,000 51 Thou+"
9,viii,"Other assets, such as values of claims / interests",Nil,Nil,Nil,Nil,Nil,Nil,Nil
10,Gross Total Value (as per Affidavit),Gross Total Value (as per Affidavit),"4,00,000 4 Lacs+","5,00,000 5 Lacs+",Nil,Nil,Nil,Nil,"Rs 9,00,000 9 Lacs+"
11,Totals (Calculated as Sum of Values),Totals (Calculated as Sum of Values),"Rs 3,95,000 3 Lacs+","Rs 4,61,000 4 Lacs+",Nil,Nil,Nil,Nil,"Rs 8,56,000 8 Lacs+"
