,0,1,2,3,4,5,6,7,8
0,Sr No,Description,self,spouse,huf,dependent1,dependent2,dependent3,
1,i,Cash,"75,000 75 Thou+","51,000 51 Thou+",Nil,Nil,Nil,Nil,"Rs 1,26,000 1 Lacs+"
2,ii,"Deposits in Banks, Financial Institutions and Non-Banking Financial Companies","64,53,693 64 Lacs+","34,61,396 34 Lacs+","2,08,984 2 Lacs+","5,30,112 5 Lacs+",Nil,Nil,"Rs 1,06,54,185 1 Crore+"
3,iii,"Bonds, Debentures and Shares in companies","1,19,07,840 1 Crore+","11,60,000 11 Lacs+",Nil,Nil,Nil,Nil,"Rs 1,30,67,840 1 Crore+"
4,iv,"(a)  NSS, Postal Savings etc","15,23,382 15 Lacs+","7,30,742 7 Lacs+",Nil,Nil,Nil,Nil,"Rs 22,54,124 22 Lacs+"
5,iv,(b) LIC or other insurance Policies,Nil,Nil,Nil,Nil,Nil,Nil,Nil
6,v,Personal loans/advance given,"25,08,000 25 Lacs+","88,22,331 88 Lacs+",Nil,Nil,Nil,Nil,"Rs 1,13,30,331 1 Crore+"
7,vi,"Motor Vehicles (details of make, etc.)","Scorpio & Innova BR1CW0015, BR32PA0014  35,05,114 35 Lacs+",Nil,Nil,Nil,Nil,Nil,"Rs 35,05,114 35 Lacs+"
8,vii,Jewellery (give details weight value),"Gold- 25 gm  1,15,000 1 Lacs+","Gold- 75gm  3,63,053 3 Lacs+",Nil,Nil,Nil,Nil,"Rs 4,78,053 4 Lacs+"
9,viii,"Other assets, such as values of claims / interests","22,89,793 22 Lacs+","14,26,673 14 Lacs+",Nil,Nil,Nil,Nil,"Rs 37,16,466 37 Lacs+"
10,Gross Total Value (as per Affidavit),Gross Total Value (as per Affidavit),"2,83,02,822 2 Crore+","1,59,64,195 1 Crore+","2,08,984 2 Lacs+","5,30,812 5 Lacs+",Nil,Nil,"Rs 4,50,06,813 4 Crore+"
11,Totals (Calculated as Sum of Values),Totals (Calculated as Sum of Values),"Rs 2,83,77,822 2 Crore+","Rs 1,60,15,195 1 Crore+","Rs 2,08,984 2 Lacs+","Rs 5,30,112 5 Lacs+",Nil,Nil,"Rs 4,51,32,113 4 Crore+"
