,0,1,2,3,4,5,6,7,8
0,Sr No,Description,self,spouse,huf,dependent1,dependent2,dependent3,
1,i,Cash,"3,20,000 3 Lacs+","2,50,000 2 Lacs+",Nil,Nil,Nil,Nil,"Rs 5,70,000 5 Lacs+"
2,ii,"Deposits in Banks, Financial Institutions and Non-Banking Financial Companies","SBI, Kohima  12,24,900 12 Lacs+ Axis Bank, Dimapur Branch  8,26,498 8 Lacs+","SBI, Joint A/C Rangarpahar Branch  3,73,944 3 Lacs+ Axis Bank  4,43,583 4 Lacs+",Nil,Nil,Nil,Nil,"Rs 28,68,925 28 Lacs+"
3,iii,"Bonds, Debentures and Shares in companies",Nil,Nil,Nil,Nil,Nil,Nil,Nil
4,iv,"(a)  NSS, Postal Savings etc",Nil,Nil,Nil,Nil,Nil,Nil,Nil
5,iv,(b) LIC or other insurance Policies,Nil,Nil,Nil,Nil,Nil,Nil,Nil
6,v,Personal loans/advance given,Nil,Nil,Nil,Nil,Nil,Nil,Nil
7,vi,"Motor Vehicles (details of make, etc.)",Toyota Fortuner  0*(Page Missing),Toyota Innova  0*(Page Missing),Nil,Nil,Nil,Nil,Rs 0
8,vii,Jewellery (give details weight value),"Finger Ring Gold 10 gm  28,000 28 Thou+","Necklace Gold 20 gm  58,000 58 Thou+",Nil,Nil,Nil,Nil,"Rs 86,000 86 Thou+"
9,viii,"Other assets, such as values of claims / interests",Nil,Nil,Nil,Nil,Nil,Nil,Nil
10,Gross Total Value (as per Affidavit),Gross Total Value (as per Affidavit),"29,54,398 29 Lacs+","30,70,557 30 Lacs+",Nil,Nil,Nil,Nil,"Rs 60,24,955 60 Lacs+"
11,Totals (Calculated as Sum of Values),Totals (Calculated as Sum of Values),"Rs 23,99,398 23 Lacs+","Rs 11,25,527 11 Lacs+",Nil,Nil,Nil,Nil,"Rs 35,24,925 35 Lacs+"
