,0,1,2,3,4,5,6,7,8
0,Sr No,Description,self,spouse,huf,dependent1,dependent2,dependent3,
1,i,Loans from Banks / FIs,"SBI, Bihar Vidhan Sabha Branch  8,00,000 8 Lacs+ 14,20,000 14 Lacs+",Nil,Nil,Nil,Nil,Nil,"Rs 22,20,000 22 Lacs+"
2,i,Loans due to Individual / Entity,"Bazar Kolkata Pvt. Ltd.  10,00,000 10 Lacs+ Chuni Lal Mega Mart  13,00,000 13 Lacs+",Nil,Nil,Nil,Nil,Nil,"Rs 23,00,000 23 Lacs+"
3,i,Any other Liability,"14,000 14 Thou+",Nil,Nil,Nil,Nil,Nil,"Rs 14,000 14 Thou+"
4,i,Grand Total of Liabilities (as per affidavit),"31,00,000 31 Lacs+",Nil,Nil,Nil,Nil,Nil,"Rs 31,00,000 31 Lacs+"
5,ii,Dues to departments dealing with government accommodation,Nil,Nil,Nil,Nil,Nil,Nil,Nil
6,ii,Dues to departments dealing with supply of water,Nil,Nil,Nil,Nil,Nil,Nil,Nil
7,ii,Dues to departments dealing with supply of electricity,Nil,Nil,Nil,Nil,Nil,Nil,Nil
8,ii,Dues to departments dealing with telephones,Nil,Nil,Nil,Nil,Nil,Nil,Nil
9,ii,Dues to departments dealing with supply of transport,Nil,Nil,Nil,Nil,Nil,Nil,Nil
10,ii,Income Tax Dues,Nil,Nil,Nil,Nil,Nil,Nil,Nil
11,ii,Wealth Tax Dues,Nil,Nil,Nil,Nil,Nil,Nil,Nil
12,ii,Service Tax Dues,Nil,Nil,Nil,Nil,Nil,Nil,Nil
13,ii,Property Tax Dues,Nil,Nil,Nil,Nil,Nil,Nil,Nil
14,ii,Sales Tax Dues,Nil,Nil,Nil,Nil,Nil,Nil,Nil
15,ii,GST Dues,Nil,Nil,Nil,Nil,Nil,Nil,Nil
16,ii,Any Other Dues,Nil,Nil,Nil,Nil,Nil,Nil,Nil
17,iii,Grand Total of all Govt Dues (as per affidavit),Nil,Nil,Nil,Nil,Nil,Nil,Nil
18,iv,"Whether any other liabilities are in dispute, if so, mention the amount involved and the authority before which it is pending","Subdivision officer Suit No. 1/2004-10  14,20,000 14 Lacs+",Nil,Nil,Nil,Nil,Nil,"Rs 14,20,000 14 Lacs+"
19,iv,Totals (Calculated as Sum of Values),"Rs 59,54,000 59 Lacs+",Nil,Nil,Nil,Nil,Nil,"Rs 59,54,000 59 Lacs+"
